batch_id,product_id,store_id,batch_number,received_date,manufacturing_date,expiry_date,initial_quantity,remaining_quantity,unit_cost,status
BATCH-001411,P0113,S05,P0113-S05-CURRENT,2025-12-31,2025-12-24,2026-06-24,127,127,106.31,active
BATCH-001412,P0113,S05,P0113-S05-HIST,2025-01-01,2024-12-25,2025-06-25,131,0,106.31,depleted
BATCH-001413,P0114,S05,P0114-S05-CURRENT,2025-12-31,2025-12-24,2026-06-24,114,114,211.41,active
BATCH-001414,P0114,S05,P0114-S05-HIST,2025-01-01,2024-12-25,2025-06-25,278,0,211.41,depleted
BATCH-001415,P0115,S05,P0115-S05-CURRENT,2025-12-31,2025-12-30,2026-01-12,37,37,201.0,near_expiry
BATCH-001416,P0115,S05,P0115-S05-HIST,2025-01-01,2024-12-31,2025-01-13,147,0,201.0,depleted
BATCH-001417,P0116,S05,P0116-S05-HIST,2025-01-01,2024-12-31,2025-01-09,162,0,183.29,depleted
BATCH-001418,P0117,S05,P0117-S05-HIST,2025-01-01,2024-12-31,2025-01-12,67,0,210.47,depleted
BATCH-001419,P0118,S05,P0118-S05-CURRENT,2025-12-31,2025-12-30,2026-01-11,57,57,191.4,near_expiry
BATCH-001420,P0118,S05,P0118-S05-HIST,2025-01-01,2024-12-31,2025-01-12,187,0,191.4,depleted
BATCH-001421,P0119,S05,P0119-S05-CURRENT,2025-12-31,2025-12-24,2026-12-26,49,49,50.84,active
BATCH-001422,P0119,S05,P0119-S05-HIST,2025-01-01,2024-12-25,2025-12-27,175,0,50.84,depleted
BATCH-001423,P0120,S05,P0120-S05-CURRENT,2025-12-31,2025-12-24,2026-12-22,32,32,138.22,active
BATCH-001424,P0120,S05,P0120-S05-HIST,2025-01-01,2024-12-25,2025-12-23,159,0,138.22,depleted
BATCH-001425,P0121,S05,P0121-S05-CURRENT,2025-12-31,2025-12-24,2027-06-16,54,54,207.13,active
BATCH-001426,P0121,S05,P0121-S05-HIST,2025-01-01,2024-12-25,2026-06-17,196,0,207.13,depleted
BATCH-001427,P0122,S05,P0122-S05-CURRENT,2025-12-31,2025-12-24,2027-12-31,57,57,313.17,active
BATCH-001428,P0122,S05,P0122-S05-HIST,2025-01-01,2024-12-25,2027-01-01,66,0,313.17,depleted
BATCH-001429,P0123,S05,P0123-S05-CURRENT,2025-12-31,2025-12-24,2026-06-20,51,51,332.53,active
BATCH-001430,P0123,S05,P0123-S05-HIST,2025-01-01,2024-12-25,2025-06-21,329,0,332.53,depleted
BATCH-001431,P0124,S05,P0124-S05-CURRENT,2025-12-31,2025-12-24,2026-12-24,35,35,241.7,active
BATCH-001432,P0124,S05,P0124-S05-HIST,2025-01-01,2024-12-25,2025-12-25,73,0,241.7,depleted
BATCH-001433,P0125,S05,P0125-S05-CURRENT,2025-12-31,2025-12-24,2026-06-29,36,36,24.24,active
BATCH-001434,P0125,S05,P0125-S05-HIST,2025-01-01,2024-12-25,2025-06-30,103,0,24.24,depleted
BATCH-001435,P0126,S05,P0126-S05-CURRENT,2025-12-31,2025-12-24,2026-06-26,128,128,206.13,active
BATCH-001436,P0126,S05,P0126-S05-HIST,2025-01-01,2024-12-25,2025-06-27,273,0,206.13,depleted
BATCH-001437,P0127,S05,P0127-S05-CURRENT,2025-12-31,2025-12-30,2026-01-14,164,164,82.12,near_expiry
BATCH-001438,P0127,S05,P0127-S05-HIST,2025-01-01,2024-12-31,2025-01-15,175,0,82.12,depleted
BATCH-001439,P0128,S05,P0128-S05-CURRENT,2025-12-31,2025-12-30,2026-01-10,92,92,237.67,near_expiry
BATCH-001440,P0128,S05,P0128-S05-HIST,2025-01-01,2024-12-31,2025-01-11,196,0,237.67,depleted
BATCH-001441,P0129,S05,P0129-S05-CURRENT,2025-12-31,2025-12-30,2026-01-11,74,74,96.98,near_expiry
BATCH-001442,P0129,S05,P0129-S05-HIST,2025-01-01,2024-12-31,2025-01-12,173,0,96.98,depleted
BATCH-001443,P0130,S05,P0130-S05-CURRENT,2025-12-31,2025-12-30,2026-01-05,27,27,223.12,near_expiry
BATCH-001444,P0130,S05,P0130-S05-HIST,2025-01-01,2024-12-31,2025-01-06,55,0,223.12,depleted
BATCH-001445,P0131,S05,P0131-S05-CURRENT,2025-12-31,2025-12-24,2026-12-27,116,116,42.35,active
BATCH-001446,P0131,S05,P0131-S05-HIST,2025-01-01,2024-12-25,2025-12-28,89,0,42.35,depleted
BATCH-001447,P0132,S05,P0132-S05-CURRENT,2025-12-31,2025-12-24,2026-12-28,129,129,126.04,active
BATCH-001448,P0132,S05,P0132-S05-HIST,2025-01-01,2024-12-25,2025-12-29,135,0,126.04,depleted
BATCH-001449,P0133,S05,P0133-S05-CURRENT,2025-12-31,2025-12-24,2027-06-19,11,11,240.64,active
BATCH-001450,P0133,S05,P0133-S05-HIST,2025-01-01,2024-12-25,2026-06-20,44,0,240.64,depleted
BATCH-001451,P0134,S05,P0134-S05-CURRENT,2025-12-31,2025-12-24,2027-12-22,91,91,47.69,active
BATCH-001452,P0134,S05,P0134-S05-HIST,2025-01-01,2024-12-25,2026-12-23,52,0,47.69,depleted
BATCH-001453,P0135,S05,P0135-S05-CURRENT,2025-12-31,2025-12-24,2026-06-29,109,109,190.31,active
BATCH-001454,P0135,S05,P0135-S05-HIST,2025-01-01,2024-12-25,2025-06-30,141,0,190.31,depleted
BATCH-001455,P0136,S05,P0136-S05-CURRENT,2025-12-31,2025-12-24,2026-12-25,68,68,125.16,active
BATCH-001456,P0136,S05,P0136-S05-HIST,2025-01-01,2024-12-25,2025-12-26,110,0,125.16,depleted
BATCH-001457,P0137,S05,P0137-S05-CURRENT,2025-12-31,2025-12-24,2026-06-22,75,75,238.85,active
BATCH-001458,P0137,S05,P0137-S05-HIST,2025-01-01,2024-12-25,2025-06-23,173,0,238.85,depleted
BATCH-001459,P0138,S05,P0138-S05-CURRENT,2025-12-31,2025-12-24,2026-06-25,13,13,336.3,active
BATCH-001460,P0138,S05,P0138-S05-HIST,2025-01-01,2024-12-25,2025-06-26,90,0,336.3,depleted
BATCH-001461,P0139,S05,P0139-S05-CURRENT,2025-12-31,2025-12-30,2026-01-16,140,140,313.53,active
BATCH-001462,P0139,S05,P0139-S05-HIST,2025-01-01,2024-12-31,2025-01-17,59,0,313.53,depleted
BATCH-001463,P0140,S05,P0140-S05-HIST,2025-01-01,2024-12-31,2025-01-12,258,0,297.94,depleted
BATCH-001464,P0141,S05,P0141-S05-HIST,2025-01-01,2024-12-31,2025-01-06,75,0,219.45,depleted
BATCH-001465,P0142,S05,P0142-S05-CURRENT,2025-12-31,2025-12-30,2026-01-07,64,64,337.95,near_expiry
BATCH-001466,P0142,S05,P0142-S05-HIST,2025-01-01,2024-12-31,2025-01-08,122,0,337.95,depleted
BATCH-001467,P0143,S05,P0143-S05-CURRENT,2025-12-31,2025-12-24,2026-12-29,38,38,141.33,active
BATCH-001468,P0143,S05,P0143-S05-HIST,2025-01-01,2024-12-25,2025-12-30,86,0,141.33,depleted
BATCH-001469,P0144,S05,P0144-S05-CURRENT,2025-12-31,2025-12-24,2026-12-31,76,76,125.2,active
BATCH-001470,P0144,S05,P0144-S05-HIST,2025-01-01,2024-12-25,2026-01-01,108,0,125.2,depleted
BATCH-001471,P0145,S05,P0145-S05-CURRENT,2025-12-31,2025-12-24,2027-06-17,63,63,240.43,active
BATCH-001472,P0145,S05,P0145-S05-HIST,2025-01-01,2024-12-25,2026-06-18,135,0,240.43,depleted
BATCH-001473,P0146,S05,P0146-S05-CURRENT,2025-12-31,2025-12-24,2027-12-26,59,59,80.61,active
BATCH-001474,P0146,S05,P0146-S05-HIST,2025-01-01,2024-12-25,2026-12-27,88,0,80.61,depleted
BATCH-001475,P0147,S05,P0147-S05-CURRENT,2025-12-31,2025-12-24,2026-06-24,62,62,164.59,active
BATCH-001476,P0147,S05,P0147-S05-HIST,2025-01-01,2024-12-25,2025-06-25,130,0,164.59,depleted
BATCH-001477,P0148,S05,P0148-S05-CURRENT,2025-12-31,2025-12-24,2026-12-25,34,34,34.22,active
BATCH-001478,P0148,S05,P0148-S05-HIST,2025-01-01,2024-12-25,2025-12-26,73,0,34.22,depleted
BATCH-001479,P0149,S05,P0149-S05-CURRENT,2025-12-31,2025-12-24,2026-06-23,87,87,59.75,active
BATCH-001480,P0149,S05,P0149-S05-HIST,2025-01-01,2024-12-25,2025-06-24,47,0,59.75,depleted
BATCH-001481,P0150,S05,P0150-S05-CURRENT,2025-12-31,2025-12-24,2026-06-23,67,67,207.3,active
BATCH-001482,P0150,S05,P0150-S05-HIST,2025-01-01,2024-12-25,2025-06-24,178,0,207.3,depleted
