po_item_id,po_id,product_id,quantity,unit_cost,line_total
POI008641,PO08641,P0096,81,24.34,1971.54
POI008642,PO08642,P0096,82,24.34,1995.88
POI008643,PO08643,P0096,91,24.34,2214.94
POI008644,PO08644,P0096,88,24.34,2141.92
POI008645,PO08645,P0096,93,24.34,2263.62
POI008646,PO08646,P0096,87,24.34,2117.58
POI008647,PO08647,P0096,89,24.34,2166.26
POI008648,PO08648,P0096,83,24.34,2020.22
POI008649,PO08649,P0096,81,24.34,1971.54
POI008650,PO08650,P0096,89,24.34,2166.26
POI008651,PO08651,P0096,92,24.34,2239.28
POI008652,PO08652,P0096,92,24.34,2239.28
POI008653,PO08653,P0096,82,24.34,1995.88
POI008654,PO08654,P0096,85,24.34,2068.9
POI008655,PO08655,P0097,284,14.36,4078.24
POI008656,PO08656,P0097,281,19.05,5353.05
POI008657,PO08657,P0097,289,19.05,5505.45
POI008658,PO08658,P0097,287,14.36,4121.32
POI008659,PO08659,P0097,311,19.05,5924.55
POI008660,PO08660,P0097,296,14.36,4250.56
POI008661,PO08661,P0097,284,14.36,4078.24
POI008662,PO08662,P0097,299,14.36,4293.64
POI008663,PO08663,P0097,302,14.36,4336.72
POI008664,PO08664,P0097,284,19.05,5410.2
POI008665,PO08665,P0097,308,19.05,5867.4
POI008666,PO08666,P0097,311,19.05,5924.55
POI008667,PO08667,P0097,284,19.05,5410.2
POI008668,PO08668,P0097,286,14.36,4106.96
POI008669,PO08669,P0097,284,19.05,5410.2
POI008670,PO08670,P0097,282,19.05,5372.1
POI008671,PO08671,P0097,282,19.05,5372.1
POI008672,PO08672,P0097,311,14.36,4465.96
POI008673,PO08673,P0097,282,14.36,4049.52
POI008674,PO08674,P0097,309,14.36,4437.24
POI008675,PO08675,P0097,301,14.36,4322.36
POI008676,PO08676,P0097,284,19.05,5410.2
POI008677,PO08677,P0097,305,19.05,5810.25
POI008678,PO08678,P0097,318,14.36,4566.48
POI008679,PO08679,P0097,290,14.36,4164.4
POI008680,PO08680,P0097,301,19.05,5734.05
POI008681,PO08681,P0097,295,19.05,5619.75
POI008682,PO08682,P0097,289,14.36,4150.04
POI008683,PO08683,P0097,290,19.05,5524.5
POI008684,PO08684,P0097,285,14.36,4092.6
POI008685,PO08685,P0097,294,14.36,4221.84
POI008686,PO08686,P0097,292,14.36,4193.12
POI008687,PO08687,P0097,301,14.36,4322.36
POI008688,PO08688,P0097,304,19.05,5791.2
POI008689,PO08689,P0098,473,6.97,3296.81
POI008690,PO08690,P0098,480,8.98,4310.4
POI008691,PO08691,P0098,449,8.98,4032.02
POI008692,PO08692,P0098,480,8.98,4310.4
POI008693,PO08693,P0098,457,6.97,3185.29
POI008694,PO08694,P0098,482,6.97,3359.54
POI008695,PO08695,P0098,476,8.98,4274.48
POI008696,PO08696,P0098,463,6.97,3227.11
POI008697,PO08697,P0098,476,8.98,4274.48
POI008698,PO08698,P0098,465,6.97,3241.05
POI008699,PO08699,P0098,456,6.97,3178.32
POI008700,PO08700,P0098,468,6.97,3261.96
POI008701,PO08701,P0098,460,8.98,4130.8
POI008702,PO08702,P0098,467,6.97,3254.99
POI008703,PO08703,P0098,455,8.98,4085.9
POI008704,PO08704,P0098,466,8.98,4184.68
POI008705,PO08705,P0098,471,8.98,4229.58
POI008706,PO08706,P0098,475,6.97,3310.75
POI008707,PO08707,P0098,476,8.98,4274.48
POI008708,PO08708,P0098,451,8.98,4049.98
POI008709,PO08709,P0098,457,6.97,3185.29
POI008710,PO08710,P0098,452,6.97,3150.44
POI008711,PO08711,P0098,459,6.97,3199.23
POI008712,PO08712,P0099,152,5.67,861.84
POI008713,PO08713,P0099,154,5.67,873.18
POI008714,PO08714,P0099,158,5.67,895.86
POI008715,PO08715,P0099,155,5.67,878.85
POI008716,PO08716,P0099,153,5.67,867.51
POI008717,PO08717,P0099,152,5.67,861.84
POI008718,PO08718,P0099,156,5.67,884.52
POI008719,PO08719,P0099,154,5.67,873.18
POI008720,PO08720,P0099,152,5.67,861.84
POI008721,PO08721,P0099,152,5.67,861.84
POI008722,PO08722,P0099,156,5.67,884.52
POI008723,PO08723,P0099,158,5.67,895.86
POI008724,PO08724,P0099,153,5.67,867.51
POI008725,PO08725,P0100,422,15.62,6591.64
POI008726,PO08726,P0100,392,15.62,6123.04
POI008727,PO08727,P0100,402,15.62,6279.24
POI008728,PO08728,P0100,426,15.62,6654.12
POI008729,PO08729,P0100,429,15.62,6700.98
POI008730,PO08730,P0100,394,15.62,6154.28
POI008731,PO08731,P0100,409,15.62,6388.58
POI008732,PO08732,P0100,395,15.62,6169.9
POI008733,PO08733,P0100,396,15.62,6185.52
POI008734,PO08734,P0100,410,15.62,6404.2
POI008735,PO08735,P0100,419,15.62,6544.78
POI008736,PO08736,P0100,427,15.62,6669.74
POI008737,PO08737,P0100,400,15.62,6248.0
POI008738,PO08738,P0100,421,15.62,6576.02
POI008739,PO08739,P0100,392,15.62,6123.04
POI008740,PO08740,P0100,393,15.62,6138.66
POI008741,PO08741,P0100,389,15.62,6076.18
POI008742,PO08742,P0100,393,15.62,6138.66
POI008743,PO08743,P0100,401,15.62,6263.62
POI008744,PO08744,P0100,389,15.62,6076.18
POI008745,PO08745,P0100,389,15.62,6076.18
POI008746,PO08746,P0100,406,15.62,6341.72
POI008747,PO08747,P0100,410,15.62,6404.2
POI008748,PO08748,P0100,418,15.62,6529.16
POI008749,PO08749,P0100,401,15.62,6263.62
POI008750,PO08750,P0100,406,15.62,6341.72
POI008751,PO08751,P0100,390,15.62,6091.8
POI008752,PO08752,P0100,399,15.62,6232.38
POI008753,PO08753,P0100,410,15.62,6404.2
POI008754,PO08754,P0100,407,15.62,6357.34
POI008755,PO08755,P0001,225,4.44,999.0
POI008756,PO08756,P0001,236,4.13,974.68
POI008757,PO08757,P0001,233,4.13,962.29
POI008758,PO08758,P0001,238,4.13,982.94
POI008759,PO08759,P0001,245,4.44,1087.8
POI008760,PO08760,P0001,227,4.44,1007.88
POI008761,PO08761,P0001,241,4.13,995.33
POI008762,PO08762,P0001,250,4.13,1032.5
POI008763,PO08763,P0001,229,4.13,945.77
POI008764,PO08764,P0001,248,4.44,1101.12
POI008765,PO08765,P0001,236,4.44,1047.84
POI008766,PO08766,P0001,237,4.13,978.81
POI008767,PO08767,P0001,231,4.13,954.03
POI008768,PO08768,P0001,236,4.44,1047.84
POI008769,PO08769,P0001,224,4.13,925.12
POI008770,PO08770,P0001,236,4.13,974.68
POI008771,PO08771,P0001,226,4.13,933.38
POI008772,PO08772,P0001,240,4.13,991.2
POI008773,PO08773,P0001,232,4.44,1030.08
POI008774,PO08774,P0001,238,4.44,1056.72
POI008775,PO08775,P0001,246,4.44,1092.24
POI008776,PO08776,P0001,245,4.13,1011.85
POI008777,PO08777,P0001,235,4.13,970.55
POI008778,PO08778,P0001,229,4.44,1016.76
POI008779,PO08779,P0001,239,4.44,1061.16
POI008780,PO08780,P0001,249,4.44,1105.56
POI008781,PO08781,P0001,236,4.44,1047.84
POI008782,PO08782,P0001,239,4.44,1061.16
POI008783,PO08783,P0001,250,4.13,1032.5
POI008784,PO08784,P0001,236,4.13,974.68
POI008785,PO08785,P0001,244,4.13,1007.72
POI008786,PO08786,P0001,225,4.44,999.0
POI008787,PO08787,P0001,235,4.13,970.55
POI008788,PO08788,P0001,229,4.44,1016.76
POI008789,PO08789,P0001,235,4.13,970.55
POI008790,PO08790,P0001,236,4.13,974.68
POI008791,PO08791,P0001,224,4.44,994.56
POI008792,PO08792,P0001,236,4.44,1047.84
POI008793,PO08793,P0002,271,11.47,3108.37
POI008794,PO08794,P0002,262,11.47,3005.14
POI008795,PO08795,P0002,269,12.85,3456.65
POI008796,PO08796,P0002,261,11.4,2975.4
POI008797,PO08797,P0002,262,11.4,2986.8
POI008798,PO08798,P0002,262,11.47,3005.14
POI008799,PO08799,P0002,266,11.47,3051.02
POI008800,PO08800,P0002,261,12.85,3353.85
POI008801,PO08801,P0002,263,11.4,2998.2
POI008802,PO08802,P0002,263,11.47,3016.61
POI008803,PO08803,P0002,264,12.85,3392.4
POI008804,PO08804,P0003,236,7.56,1784.16
POI008805,PO08805,P0003,234,7.56,1769.04
POI008806,PO08806,P0003,242,8.16,1974.72
POI008807,PO08807,P0003,244,7.56,1844.64
POI008808,PO08808,P0003,240,7.56,1814.4
POI008809,PO08809,P0003,241,8.16,1966.56
POI008810,PO08810,P0003,234,7.56,1769.04
POI008811,PO08811,P0003,241,7.56,1821.96
POI008812,PO08812,P0003,241,7.56,1821.96
POI008813,PO08813,P0003,240,8.16,1958.4
POI008814,PO08814,P0003,237,8.16,1933.92
POI008815,PO08815,P0003,235,7.56,1776.6
POI008816,PO08816,P0003,239,7.56,1806.84
POI008817,PO08817,P0003,236,8.16,1925.76
POI008818,PO08818,P0003,239,7.56,1806.84
POI008819,PO08819,P0004,168,18.63,3129.84
POI008820,PO08820,P0004,162,18.63,3018.06
POI008821,PO08821,P0004,166,18.63,3092.58
POI008822,PO08822,P0004,163,18.63,3036.69
POI008823,PO08823,P0004,173,18.63,3222.99
POI008824,PO08824,P0004,164,18.63,3055.32
POI008825,PO08825,P0004,168,18.63,3129.84
POI008826,PO08826,P0004,169,18.63,3148.47
POI008827,PO08827,P0004,163,18.63,3036.69
POI008828,PO08828,P0004,168,18.63,3129.84
POI008829,PO08829,P0004,166,18.63,3092.58
POI008830,PO08830,P0004,165,18.63,3073.95
POI008831,PO08831,P0004,160,18.63,2980.8
POI008832,PO08832,P0004,162,18.63,3018.06
POI008833,PO08833,P0004,167,18.63,3111.21
POI008834,PO08834,P0004,168,18.63,3129.84
POI008835,PO08835,P0004,163,18.63,3036.69
POI008836,PO08836,P0004,164,18.63,3055.32
POI008837,PO08837,P0004,167,18.63,3111.21
POI008838,PO08838,P0004,162,18.63,3018.06
POI008839,PO08839,P0005,474,1.48,701.52
POI008840,PO08840,P0005,478,1.48,707.44
POI008841,PO08841,P0005,476,1.84,875.84
POI008842,PO08842,P0005,475,1.84,874.0
POI008843,PO08843,P0005,476,1.48,704.48
POI008844,PO08844,P0006,145,21.28,3085.6
POI008845,PO08845,P0006,140,21.28,2979.2
POI008846,PO08846,P0006,140,21.28,2979.2
POI008847,PO08847,P0006,144,22.74,3274.56
POI008848,PO08848,P0006,144,21.28,3064.32
POI008849,PO08849,P0006,143,22.74,3251.82
POI008850,PO08850,P0006,149,22.74,3388.26
POI008851,PO08851,P0006,144,22.74,3274.56
POI008852,PO08852,P0006,143,21.28,3043.04
POI008853,PO08853,P0006,141,22.74,3206.34
POI008854,PO08854,P0006,142,22.74,3229.08
POI008855,PO08855,P0006,139,21.28,2957.92
POI008856,PO08856,P0006,144,22.74,3274.56
POI008857,PO08857,P0006,143,21.28,3043.04
POI008858,PO08858,P0006,139,21.28,2957.92
POI008859,PO08859,P0006,143,21.28,3043.04
POI008860,PO08860,P0007,180,12.8,2304.0
POI008861,PO08861,P0007,184,12.8,2355.2
POI008862,PO08862,P0007,175,12.8,2240.0
POI008863,PO08863,P0007,184,12.8,2355.2
POI008864,PO08864,P0007,183,12.8,2342.4
POI008865,PO08865,P0007,169,12.8,2163.2
POI008866,PO08866,P0007,188,12.8,2406.4
POI008867,PO08867,P0007,174,12.8,2227.2
POI008868,PO08868,P0007,173,12.8,2214.4
POI008869,PO08869,P0007,183,12.8,2342.4
POI008870,PO08870,P0007,196,12.8,2508.8
POI008871,PO08871,P0007,177,12.8,2265.6
POI008872,PO08872,P0007,172,12.8,2201.6
POI008873,PO08873,P0007,170,12.8,2176.0
POI008874,PO08874,P0007,182,12.8,2329.6
POI008875,PO08875,P0007,179,12.8,2291.2
POI008876,PO08876,P0007,183,12.8,2342.4
POI008877,PO08877,P0007,179,12.8,2291.2
POI008878,PO08878,P0007,169,12.8,2163.2
POI008879,PO08879,P0007,184,12.8,2355.2
POI008880,PO08880,P0007,177,12.8,2265.6
POI008881,PO08881,P0007,170,12.8,2176.0
POI008882,PO08882,P0007,171,12.8,2188.8
POI008883,PO08883,P0007,177,12.8,2265.6
POI008884,PO08884,P0007,178,12.8,2278.4
POI008885,PO08885,P0007,173,12.8,2214.4
POI008886,PO08886,P0007,178,12.8,2278.4
POI008887,PO08887,P0007,171,12.8,2188.8
POI008888,PO08888,P0007,176,12.8,2252.8
POI008889,PO08889,P0007,180,12.8,2304.0
POI008890,PO08890,P0007,174,12.8,2227.2
POI008891,PO08891,P0007,174,12.8,2227.2
POI008892,PO08892,P0007,175,12.8,2240.0
POI008893,PO08893,P0007,172,12.8,2201.6
POI008894,PO08894,P0007,172,12.8,2201.6
POI008895,PO08895,P0007,185,12.8,2368.0
POI008896,PO08896,P0007,177,12.8,2265.6
POI008897,PO08897,P0007,186,12.8,2380.8
POI008898,PO08898,P0008,385,7.15,2752.75
POI008899,PO08899,P0008,368,7.15,2631.2
POI008900,PO08900,P0008,380,7.15,2717.0
POI008901,PO08901,P0008,382,7.15,2731.3
POI008902,PO08902,P0008,385,7.15,2752.75
POI008903,PO08903,P0008,385,7.15,2752.75
POI008904,PO08904,P0008,385,7.15,2752.75
POI008905,PO08905,P0008,374,7.15,2674.1
POI008906,PO08906,P0008,377,7.15,2695.55
POI008907,PO08907,P0008,372,7.15,2659.8
POI008908,PO08908,P0008,371,7.15,2652.65
POI008909,PO08909,P0008,371,7.15,2652.65
POI008910,PO08910,P0008,377,7.15,2695.55
POI008911,PO08911,P0008,378,7.15,2702.7
POI008912,PO08912,P0008,378,7.15,2702.7
POI008913,PO08913,P0008,372,7.15,2659.8
POI008914,PO08914,P0008,372,7.15,2659.8
POI008915,PO08915,P0008,385,7.15,2752.75
POI008916,PO08916,P0008,384,7.15,2745.6
POI008917,PO08917,P0008,374,7.15,2674.1
POI008918,PO08918,P0008,379,7.15,2709.85
POI008919,PO08919,P0009,228,3.35,763.8
POI008920,PO08920,P0009,238,3.35,797.3
POI008921,PO08921,P0009,242,3.35,810.7
POI008922,PO08922,P0009,230,3.35,770.5
POI008923,PO08923,P0009,246,3.35,824.1
POI008924,PO08924,P0009,231,3.35,773.85
POI008925,PO08925,P0009,233,3.35,780.55
POI008926,PO08926,P0009,246,3.35,824.1
POI008927,PO08927,P0009,244,3.35,817.4
POI008928,PO08928,P0009,240,3.35,804.0
POI008929,PO08929,P0009,244,3.35,817.4
POI008930,PO08930,P0009,235,3.35,787.25
POI008931,PO08931,P0009,236,3.35,790.6
POI008932,PO08932,P0009,228,3.35,763.8
POI008933,PO08933,P0009,245,3.35,820.75
POI008934,PO08934,P0009,244,3.35,817.4
POI008935,PO08935,P0009,240,3.35,804.0
POI008936,PO08936,P0009,238,3.35,797.3
POI008937,PO08937,P0009,232,3.35,777.2
POI008938,PO08938,P0009,228,3.35,763.8
POI008939,PO08939,P0009,228,3.35,763.8
POI008940,PO08940,P0009,241,3.35,807.35
POI008941,PO08941,P0009,236,3.35,790.6
POI008942,PO08942,P0009,231,3.35,773.85
POI008943,PO08943,P0009,228,3.35,763.8
POI008944,PO08944,P0009,236,3.35,790.6
POI008945,PO08945,P0009,246,3.35,824.1
POI008946,PO08946,P0009,242,3.35,810.7
POI008947,PO08947,P0009,231,3.35,773.85
POI008948,PO08948,P0010,88,11.7,1029.6
POI008949,PO08949,P0010,90,11.7,1053.0
POI008950,PO08950,P0010,89,11.7,1041.3
POI008951,PO08951,P0010,87,11.7,1017.9
POI008952,PO08952,P0010,89,11.7,1041.3
POI008953,PO08953,P0010,89,11.7,1041.3
POI008954,PO08954,P0010,89,11.7,1041.3
POI008955,PO08955,P0010,91,11.7,1064.7
POI008956,PO08956,P0010,89,11.7,1041.3
POI008957,PO08957,P0010,88,11.7,1029.6
POI008958,PO08958,P0010,86,11.7,1006.2
POI008959,PO08959,P0010,87,11.7,1017.9
POI008960,PO08960,P0010,87,11.7,1017.9
POI008961,PO08961,P0010,90,11.7,1053.0
POI008962,PO08962,P0010,91,11.7,1064.7
POI008963,PO08963,P0010,86,11.7,1006.2
POI008964,PO08964,P0010,87,11.7,1017.9
POI008965,PO08965,P0011,395,16.95,6695.25
POI008966,PO08966,P0011,386,16.36,6314.96
POI008967,PO08967,P0011,376,13.84,5203.84
POI008968,PO08968,P0011,372,13.84,5148.48
POI008969,PO08969,P0011,382,13.84,5286.88
POI008970,PO08970,P0011,393,13.84,5439.12
POI008971,PO08971,P0011,394,13.84,5452.96
POI008972,PO08972,P0011,396,16.36,6478.56
POI008973,PO08973,P0011,373,16.95,6322.35
POI008974,PO08974,P0011,389,16.36,6364.04
POI008975,PO08975,P0011,387,16.95,6559.65
POI008976,PO08976,P0011,387,13.84,5356.08
POI008977,PO08977,P0011,375,16.36,6135.0
POI008978,PO08978,P0011,380,16.95,6441.0
POI008979,PO08979,P0011,385,16.95,6525.75
POI008980,PO08980,P0011,382,13.84,5286.88
POI008981,PO08981,P0011,383,16.95,6491.85
POI008982,PO08982,P0011,378,16.36,6184.08
POI008983,PO08983,P0011,381,16.95,6457.95
POI008984,PO08984,P0011,380,16.95,6441.0
POI008985,PO08985,P0011,382,13.84,5286.88
POI008986,PO08986,P0012,407,8.84,3597.88
POI008987,PO08987,P0012,405,8.84,3580.2
POI008988,PO08988,P0012,407,8.84,3597.88
POI008989,PO08989,P0012,403,8.84,3562.52
POI008990,PO08990,P0012,408,8.84,3606.72
POI008991,PO08991,P0012,413,8.84,3650.92
POI008992,PO08992,P0012,411,8.84,3633.24
POI008993,PO08993,P0012,408,8.84,3606.72
POI008994,PO08994,P0012,415,8.84,3668.6
POI008995,PO08995,P0013,414,13.76,5696.64
POI008996,PO08996,P0013,413,13.76,5682.88
POI008997,PO08997,P0013,409,13.76,5627.84
POI008998,PO08998,P0013,410,13.76,5641.6
POI008999,PO08999,P0014,170,2.82,479.4
POI009000,PO09000,P0014,173,3.33,576.09
POI009001,PO09001,P0014,167,2.82,470.94
POI009002,PO09002,P0014,171,3.33,569.43
POI009003,PO09003,P0014,166,3.33,552.78
POI009004,PO09004,P0014,166,3.33,552.78
POI009005,PO09005,P0014,166,2.82,468.12
POI009006,PO09006,P0014,173,3.33,576.09
POI009007,PO09007,P0014,170,3.33,566.1
POI009008,PO09008,P0014,170,2.82,479.4
POI009009,PO09009,P0014,169,3.33,562.77
POI009010,PO09010,P0014,167,2.82,470.94
POI009011,PO09011,P0014,170,3.33,566.1
POI009012,PO09012,P0014,165,3.33,549.45
POI009013,PO09013,P0014,170,2.82,479.4
POI009014,PO09014,P0014,171,2.82,482.22
POI009015,PO09015,P0014,165,2.82,465.3
POI009016,PO09016,P0014,173,2.82,487.86
POI009017,PO09017,P0014,165,3.33,549.45
POI009018,PO09018,P0015,300,21.5,6450.0
POI009019,PO09019,P0015,299,21.3,6368.7
POI009020,PO09020,P0015,307,21.5,6600.5
POI009021,PO09021,P0015,299,21.3,6368.7
POI009022,PO09022,P0015,312,21.3,6645.6
POI009023,PO09023,P0015,315,21.5,6772.5
POI009024,PO09024,P0015,310,21.3,6603.0
POI009025,PO09025,P0015,299,21.3,6368.7
POI009026,PO09026,P0015,308,21.5,6622.0
POI009027,PO09027,P0015,301,21.3,6411.3
POI009028,PO09028,P0015,306,21.5,6579.0
POI009029,PO09029,P0015,303,21.3,6453.9
POI009030,PO09030,P0015,307,21.5,6600.5
POI009031,PO09031,P0016,294,5.12,1505.28
POI009032,PO09032,P0016,293,4.86,1423.98
POI009033,PO09033,P0016,285,4.86,1385.1
POI009034,PO09034,P0016,284,4.86,1380.24
POI009035,PO09035,P0016,285,5.12,1459.2
POI009036,PO09036,P0016,292,4.86,1419.12
POI009037,PO09037,P0016,290,4.86,1409.4
POI009038,PO09038,P0016,294,4.86,1428.84
POI009039,PO09039,P0016,285,5.12,1459.2
POI009040,PO09040,P0016,296,5.12,1515.52
POI009041,PO09041,P0016,292,4.86,1419.12
POI009042,PO09042,P0016,298,5.12,1525.76
POI009043,PO09043,P0016,283,4.86,1375.38
POI009044,PO09044,P0016,285,4.86,1385.1
POI009045,PO09045,P0016,284,5.12,1454.08
POI009046,PO09046,P0016,290,4.86,1409.4
POI009047,PO09047,P0016,289,4.86,1404.54
POI009048,PO09048,P0016,289,4.86,1404.54
POI009049,PO09049,P0017,86,8.6,739.6
POI009050,PO09050,P0017,86,8.6,739.6
POI009051,PO09051,P0017,86,8.6,739.6
POI009052,PO09052,P0017,86,8.6,739.6
POI009053,PO09053,P0017,84,8.6,722.4
POI009054,PO09054,P0017,86,8.6,739.6
POI009055,PO09055,P0017,82,8.6,705.2
POI009056,PO09056,P0017,86,8.6,739.6
POI009057,PO09057,P0017,86,8.6,739.6
POI009058,PO09058,P0017,86,8.6,739.6
POI009059,PO09059,P0017,83,8.6,713.8
POI009060,PO09060,P0017,86,8.6,739.6
POI009061,PO09061,P0017,86,8.6,739.6
POI009062,PO09062,P0017,86,8.6,739.6
POI009063,PO09063,P0017,86,8.6,739.6
POI009064,PO09064,P0017,83,8.6,713.8
POI009065,PO09065,P0017,86,8.6,739.6
POI009066,PO09066,P0017,86,8.6,739.6
POI009067,PO09067,P0017,86,8.6,739.6
POI009068,PO09068,P0017,86,8.6,739.6
POI009069,PO09069,P0017,81,8.6,696.6
POI009070,PO09070,P0017,86,8.6,739.6
POI009071,PO09071,P0017,86,8.6,739.6
POI009072,PO09072,P0017,86,8.6,739.6
POI009073,PO09073,P0017,86,8.6,739.6
POI009074,PO09074,P0017,86,8.6,739.6
POI009075,PO09075,P0017,81,8.6,696.6
POI009076,PO09076,P0017,86,8.6,739.6
POI009077,PO09077,P0017,86,8.6,739.6
POI009078,PO09078,P0017,86,8.6,739.6
POI009079,PO09079,P0017,86,8.6,739.6
POI009080,PO09080,P0017,86,8.6,739.6
POI009081,PO09081,P0017,86,8.6,739.6
POI009082,PO09082,P0017,86,8.6,739.6
POI009083,PO09083,P0017,86,8.6,739.6
POI009084,PO09084,P0017,86,8.6,739.6
POI009085,PO09085,P0017,86,8.6,739.6
POI009086,PO09086,P0017,81,8.6,696.6
POI009087,PO09087,P0017,86,8.6,739.6
POI009088,PO09088,P0017,83,8.6,713.8
POI009089,PO09089,P0017,86,8.6,739.6
POI009090,PO09090,P0017,86,8.6,739.6
POI009091,PO09091,P0017,86,8.6,739.6
POI009092,PO09092,P0017,86,8.6,739.6
POI009093,PO09093,P0017,84,8.6,722.4
POI009094,PO09094,P0017,86,8.6,739.6
POI009095,PO09095,P0017,84,8.6,722.4
POI009096,PO09096,P0017,86,8.6,739.6
POI009097,PO09097,P0017,86,8.6,739.6
POI009098,PO09098,P0017,86,8.6,739.6
POI009099,PO09099,P0017,86,8.6,739.6
POI009100,PO09100,P0017,86,8.6,739.6
POI009101,PO09101,P0017,86,8.6,739.6
POI009102,PO09102,P0017,83,8.6,713.8
POI009103,PO09103,P0017,86,8.6,739.6
POI009104,PO09104,P0017,82,8.6,705.2
POI009105,PO09105,P0017,86,8.6,739.6
POI009106,PO09106,P0017,83,8.6,713.8
POI009107,PO09107,P0017,86,8.6,739.6
POI009108,PO09108,P0017,81,8.6,696.6
POI009109,PO09109,P0017,86,8.6,739.6
POI009110,PO09110,P0017,86,8.6,739.6
POI009111,PO09111,P0017,86,8.6,739.6
POI009112,PO09112,P0017,86,8.6,739.6
POI009113,PO09113,P0017,86,8.6,739.6
POI009114,PO09114,P0017,86,8.6,739.6
POI009115,PO09115,P0017,81,8.6,696.6
POI009116,PO09116,P0017,86,8.6,739.6
POI009117,PO09117,P0017,86,8.6,739.6
POI009118,PO09118,P0017,86,8.6,739.6
POI009119,PO09119,P0017,86,8.6,739.6
POI009120,PO09120,P0017,84,8.6,722.4
POI009121,PO09121,P0017,86,8.6,739.6
POI009122,PO09122,P0017,86,8.6,739.6
POI009123,PO09123,P0017,85,8.6,731.0
POI009124,PO09124,P0018,310,2.31,716.1
POI009125,PO09125,P0018,315,2.54,800.1
POI009126,PO09126,P0018,315,2.35,740.25
POI009127,PO09127,P0018,311,2.31,718.41
POI009128,PO09128,P0018,311,2.54,789.94
POI009129,PO09129,P0018,310,2.31,716.1
POI009130,PO09130,P0018,308,2.35,723.8
POI009131,PO09131,P0018,315,2.54,800.1
POI009132,PO09132,P0018,309,2.54,784.86
POI009133,PO09133,P0018,311,2.54,789.94
POI009134,PO09134,P0018,318,2.35,747.3
POI009135,PO09135,P0019,251,21.23,5328.73
POI009136,PO09136,P0019,260,21.23,5519.8
POI009137,PO09137,P0019,266,21.23,5647.18
POI009138,PO09138,P0019,244,21.23,5180.12
POI009139,PO09139,P0019,257,21.23,5456.11
POI009140,PO09140,P0019,255,21.23,5413.65
POI009141,PO09141,P0019,266,21.23,5647.18
POI009142,PO09142,P0019,257,21.23,5456.11
POI009143,PO09143,P0019,254,21.23,5392.42
POI009144,PO09144,P0019,242,21.23,5137.66
POI009145,PO09145,P0019,239,21.23,5073.97
POI009146,PO09146,P0019,259,21.23,5498.57
POI009147,PO09147,P0019,247,21.23,5243.81
POI009148,PO09148,P0019,261,21.23,5541.03
POI009149,PO09149,P0019,247,21.23,5243.81
POI009150,PO09150,P0019,256,21.23,5434.88
POI009151,PO09151,P0019,250,21.23,5307.5
POI009152,PO09152,P0019,251,21.23,5328.73
POI009153,PO09153,P0019,249,21.23,5286.27
POI009154,PO09154,P0019,260,21.23,5519.8
POI009155,PO09155,P0019,241,21.23,5116.43
POI009156,PO09156,P0019,255,21.23,5413.65
POI009157,PO09157,P0019,247,21.23,5243.81
POI009158,PO09158,P0019,251,21.23,5328.73
POI009159,PO09159,P0019,254,21.23,5392.42
POI009160,PO09160,P0019,260,21.23,5519.8
POI009161,PO09161,P0019,264,21.23,5604.72
POI009162,PO09162,P0019,245,21.23,5201.35
POI009163,PO09163,P0019,251,21.23,5328.73
POI009164,PO09164,P0019,245,21.23,5201.35
POI009165,PO09165,P0019,249,21.23,5286.27
POI009166,PO09166,P0019,260,21.23,5519.8
POI009167,PO09167,P0019,249,21.23,5286.27
POI009168,PO09168,P0019,264,21.23,5604.72
POI009169,PO09169,P0019,247,21.23,5243.81
POI009170,PO09170,P0019,249,21.23,5286.27
POI009171,PO09171,P0020,436,16.88,7359.68
POI009172,PO09172,P0020,434,16.88,7325.92
POI009173,PO09173,P0020,433,17.29,7486.57
POI009174,PO09174,P0021,481,11.15,5363.15
POI009175,PO09175,P0021,485,11.15,5407.75
POI009176,PO09176,P0021,479,11.15,5340.85
POI009177,PO09177,P0021,485,11.15,5407.75
POI009178,PO09178,P0021,478,10.98,5248.44
POI009179,PO09179,P0021,487,11.15,5430.05
POI009180,PO09180,P0021,478,11.15,5329.7
POI009181,PO09181,P0021,478,11.15,5329.7
POI009182,PO09182,P0021,483,10.98,5303.34
POI009183,PO09183,P0022,254,23.66,6009.64
POI009184,PO09184,P0022,249,24.63,6132.87
POI009185,PO09185,P0022,256,22.4,5734.4
POI009186,PO09186,P0022,251,23.66,5938.66
POI009187,PO09187,P0022,258,23.66,6104.28
