po_id,order_date,store_id,supplier_id,status,total_units,total_cost
PO07219,2025-06-27,S03,SUP002,Received,480,6840.0
PO07220,2025-07-20,S03,SUP002,Received,483,6882.75
PO07221,2025-08-14,S03,SUP002,Received,484,6897.0
PO07222,2025-09-08,S03,SUP002,Received,484,6897.0
PO07223,2025-10-05,S03,SUP002,Received,484,6897.0
PO07224,2025-11-01,S03,SUP002,Received,484,6897.0
PO07225,2025-11-27,S03,SUP002,Received,484,6897.0
PO07226,2025-12-21,S03,SUP002,Received,484,6897.0
PO07227,2025-01-03,S03,SUP003,Received,109,1934.75
PO07228,2025-01-12,S03,SUP001,Received,110,1537.8
PO07229,2025-01-22,S03,SUP010,Received,124,2261.76
PO07230,2025-02-02,S03,SUP003,Received,110,1952.5
PO07231,2025-02-10,S03,SUP003,Received,109,1934.75
PO07232,2025-02-19,S03,SUP010,Received,110,2006.4
PO07233,2025-03-01,S03,SUP001,Received,121,1691.58
PO07234,2025-03-09,S03,SUP010,Received,121,2207.04
PO07235,2025-03-17,S03,SUP003,Received,109,1934.75
PO07236,2025-03-27,S03,SUP003,Received,117,2076.75
PO07237,2025-04-04,S03,SUP001,Received,113,1579.74
PO07238,2025-04-13,S03,SUP001,Received,117,1635.66
PO07239,2025-04-22,S03,SUP001,Received,115,1607.7
PO07240,2025-04-30,S03,SUP001,Received,111,1551.78
PO07241,2025-05-09,S03,SUP010,Received,109,1988.16
PO07242,2025-05-18,S03,SUP010,Received,117,2134.08
PO07243,2025-05-29,S03,SUP003,Received,122,2165.5
PO07244,2025-06-06,S03,SUP010,Received,112,2042.88
PO07245,2025-06-17,S03,SUP001,Received,121,1691.58
PO07246,2025-06-28,S03,SUP010,Received,109,1988.16
PO07247,2025-07-08,S03,SUP003,Received,111,1970.25
PO07248,2025-07-19,S03,SUP003,Received,119,2112.25
PO07249,2025-07-30,S03,SUP010,Received,110,2006.4
PO07250,2025-08-10,S03,SUP010,Received,109,1988.16
PO07251,2025-08-22,S03,SUP003,Received,108,1917.0
PO07252,2025-09-04,S03,SUP001,Received,111,1551.78
PO07253,2025-09-16,S03,SUP003,Received,114,2023.5
PO07254,2025-09-27,S03,SUP001,Received,111,1551.78
PO07255,2025-10-08,S03,SUP010,Received,113,2061.12
PO07256,2025-10-21,S03,SUP003,Received,111,1970.25
PO07257,2025-11-02,S03,SUP001,Received,110,1537.8
PO07258,2025-11-12,S03,SUP003,Received,115,2041.25
PO07259,2025-11-25,S03,SUP010,Received,113,2061.12
PO07260,2025-12-06,S03,SUP010,Received,109,1988.16
PO07261,2025-12-16,S03,SUP010,Received,117,2134.08
PO07262,2025-12-27,S03,SUP003,Received,119,2112.25
PO07263,2025-01-08,S03,SUP008,Received,190,3819.0
PO07264,2025-01-24,S03,SUP006,Received,183,4093.71
PO07265,2025-02-07,S03,SUP006,Received,188,4205.56
PO07266,2025-02-19,S03,SUP008,Received,187,3758.7
PO07267,2025-03-04,S03,SUP006,Received,184,4116.08
PO07268,2025-03-17,S03,SUP006,Received,184,4116.08
PO07269,2025-03-31,S03,SUP008,Received,185,3718.5
PO07270,2025-04-13,S03,SUP008,Received,183,3678.3
PO07271,2025-04-26,S03,SUP008,Received,192,3859.2
PO07272,2025-05-09,S03,SUP008,Received,185,3718.5
PO07273,2025-05-22,S03,SUP008,Received,182,3658.2
PO07274,2025-06-04,S03,SUP008,Received,190,3819.0
PO07275,2025-06-18,S03,SUP006,Received,189,4227.93
PO07276,2025-07-05,S03,SUP008,Received,192,3859.2
PO07277,2025-07-20,S03,SUP006,Received,192,4295.04
PO07278,2025-08-07,S03,SUP006,Received,190,4250.3
PO07279,2025-08-24,S03,SUP006,Received,191,4272.67
PO07280,2025-09-09,S03,SUP006,Received,184,4116.08
PO07281,2025-09-28,S03,SUP006,Received,192,4295.04
PO07282,2025-10-18,S03,SUP006,Received,185,4138.45
PO07283,2025-11-03,S03,SUP006,Received,189,4227.93
PO07284,2025-11-20,S03,SUP006,Received,188,4205.56
PO07285,2025-12-06,S03,SUP006,Received,185,4138.45
PO07286,2025-12-23,S03,SUP008,Received,183,3678.3
PO07287,2025-01-08,S03,SUP001,Received,221,282.88
PO07288,2025-01-20,S03,SUP001,Received,216,276.48
PO07289,2025-02-04,S03,SUP001,Received,223,285.44
PO07290,2025-02-17,S03,SUP001,Received,213,272.64
PO07291,2025-02-28,S03,SUP001,Received,215,275.2
PO07292,2025-03-13,S03,SUP001,Received,229,293.12
PO07293,2025-03-26,S03,SUP001,Received,218,279.04
PO07294,2025-04-08,S03,SUP001,Received,228,291.84
PO07295,2025-04-21,S03,SUP001,Received,216,276.48
PO07296,2025-05-04,S03,SUP001,Received,226,289.28
PO07297,2025-05-17,S03,SUP001,Received,224,286.72
PO07298,2025-05-31,S03,SUP001,Received,216,276.48
PO07299,2025-06-14,S03,SUP001,Received,218,279.04
PO07300,2025-06-27,S03,SUP001,Received,217,277.76
PO07301,2025-07-10,S03,SUP001,Received,215,275.2
PO07302,2025-07-24,S03,SUP001,Received,227,290.56
PO07303,2025-08-08,S03,SUP001,Received,216,276.48
PO07304,2025-08-26,S03,SUP001,Received,229,293.12
PO07305,2025-09-10,S03,SUP001,Received,215,275.2
PO07306,2025-09-27,S03,SUP001,Received,214,273.92
PO07307,2025-10-13,S03,SUP001,Received,216,276.48
PO07308,2025-10-31,S03,SUP001,Received,217,277.76
PO07309,2025-11-15,S03,SUP001,Received,218,279.04
PO07310,2025-12-02,S03,SUP001,Received,214,273.92
PO07311,2025-12-18,S03,SUP001,Received,217,277.76
PO07312,2025-01-05,S03,SUP005,Received,287,232.47
PO07313,2025-01-20,S03,SUP005,Received,292,236.52
PO07314,2025-02-02,S03,SUP005,Received,272,220.32
PO07315,2025-02-14,S03,SUP005,Received,281,227.61
PO07316,2025-02-28,S03,SUP005,Received,288,233.28
PO07317,2025-03-12,S03,SUP005,Received,282,228.42
PO07318,2025-03-23,S03,SUP005,Received,271,219.51
PO07319,2025-04-04,S03,SUP005,Received,278,225.18
PO07320,2025-04-17,S03,SUP005,Received,289,234.09
PO07321,2025-04-29,S03,SUP005,Received,288,233.28
PO07322,2025-05-11,S03,SUP005,Received,277,224.37
PO07323,2025-05-25,S03,SUP005,Received,272,220.32
PO07324,2025-06-09,S03,SUP005,Received,284,230.04
PO07325,2025-06-23,S03,SUP005,Received,278,225.18
PO07326,2025-07-07,S03,SUP005,Received,272,220.32
PO07327,2025-07-21,S03,SUP005,Received,271,219.51
PO07328,2025-08-05,S03,SUP005,Received,275,222.75
PO07329,2025-08-20,S03,SUP005,Received,275,222.75
PO07330,2025-09-05,S03,SUP005,Received,279,225.99
PO07331,2025-09-20,S03,SUP005,Received,274,221.94
PO07332,2025-10-07,S03,SUP005,Received,274,221.94
PO07333,2025-10-24,S03,SUP005,Received,286,231.66
PO07334,2025-11-07,S03,SUP005,Received,272,220.32
PO07335,2025-11-23,S03,SUP005,Received,284,230.04
PO07336,2025-12-07,S03,SUP005,Received,281,227.61
PO07337,2025-12-23,S03,SUP005,Received,278,225.18
PO07338,2025-01-17,S03,SUP005,Received,128,2261.76
PO07339,2025-02-08,S03,SUP005,Received,129,2279.43
PO07340,2025-03-03,S03,SUP004,Received,130,2954.9
PO07341,2025-03-22,S03,SUP008,Received,126,2811.06
PO07342,2025-04-12,S03,SUP008,Received,126,2811.06
PO07343,2025-05-01,S03,SUP008,Received,126,2811.06
PO07344,2025-05-21,S03,SUP005,Received,129,2279.43
PO07345,2025-06-10,S03,SUP008,Received,130,2900.3
PO07346,2025-07-01,S03,SUP005,Received,125,2208.75
PO07347,2025-07-24,S03,SUP004,Received,125,2841.25
PO07348,2025-08-17,S03,SUP004,Received,129,2932.17
PO07349,2025-09-15,S03,SUP005,Received,133,2350.11
PO07350,2025-10-10,S03,SUP004,Received,131,2977.63
PO07351,2025-11-05,S03,SUP004,Received,125,2841.25
PO07352,2025-12-02,S03,SUP004,Received,126,2863.98
PO07353,2025-12-22,S03,SUP005,Received,128,2261.76
PO07354,2025-01-22,S03,SUP010,Received,382,4752.08
PO07355,2025-02-21,S03,SUP009,Received,395,5897.35
PO07356,2025-03-22,S03,SUP009,Received,396,5912.28
PO07357,2025-04-15,S03,SUP005,Received,386,5230.3
PO07358,2025-05-13,S03,SUP010,Received,385,4789.4
PO07359,2025-06-12,S03,SUP005,Received,395,5352.25
PO07360,2025-07-13,S03,SUP009,Received,382,5703.26
PO07361,2025-08-16,S03,SUP010,Received,387,4814.28
PO07362,2025-09-23,S03,SUP005,Received,383,5189.65
PO07363,2025-10-31,S03,SUP010,Received,382,4752.08
PO07364,2025-12-04,S03,SUP005,Received,400,5420.0
PO07365,2025-01-05,S03,SUP006,Received,149,533.42
PO07366,2025-01-24,S03,SUP003,Received,145,542.3
PO07367,2025-02-09,S03,SUP008,Received,143,569.14
PO07368,2025-02-28,S03,SUP006,Received,149,533.42
PO07369,2025-03-15,S03,SUP003,Received,152,568.48
PO07370,2025-03-31,S03,SUP003,Received,144,538.56
PO07371,2025-04-19,S03,SUP003,Received,150,561.0
PO07372,2025-05-04,S03,SUP008,Received,144,573.12
PO07373,2025-05-19,S03,SUP006,Received,144,515.52
PO07374,2025-06-06,S03,SUP006,Received,145,519.1
PO07375,2025-06-24,S03,SUP006,Received,146,522.68
PO07376,2025-07-15,S03,SUP006,Received,149,533.42
PO07377,2025-08-02,S03,SUP006,Received,147,526.26
PO07378,2025-08-26,S03,SUP006,Received,145,519.1
PO07379,2025-09-17,S03,SUP006,Received,146,522.68
PO07380,2025-10-07,S03,SUP008,Received,143,569.14
PO07381,2025-10-30,S03,SUP003,Received,148,553.52
PO07382,2025-11-18,S03,SUP006,Received,143,511.94
PO07383,2025-12-07,S03,SUP008,Received,147,585.06
PO07384,2025-12-25,S03,SUP003,Received,144,538.56
PO07385,2025-01-11,S03,SUP008,Received,275,2345.75
PO07386,2025-02-05,S03,SUP002,Received,275,2112.0
PO07387,2025-03-01,S03,SUP008,Received,282,2405.46
PO07388,2025-03-26,S03,SUP002,Received,277,2127.36
PO07389,2025-04-21,S03,SUP008,Received,286,2439.58
PO07390,2025-05-15,S03,SUP002,Received,274,2104.32
PO07391,2025-06-10,S03,SUP002,Received,274,2104.32
PO07392,2025-07-07,S03,SUP002,Received,278,2135.04
PO07393,2025-08-03,S03,SUP002,Received,282,2165.76
PO07394,2025-08-31,S03,SUP008,Received,273,2328.69
PO07395,2025-10-04,S03,SUP008,Received,273,2328.69
PO07396,2025-11-05,S03,SUP002,Received,276,2119.68
PO07397,2025-12-10,S03,SUP002,Received,277,2127.36
PO07398,2025-01-12,S03,SUP007,Received,496,3804.32
PO07399,2025-01-28,S03,SUP007,Received,496,3804.32
PO07400,2025-02-12,S03,SUP007,Received,496,3804.32
PO07401,2025-02-28,S03,SUP007,Received,496,3804.32
PO07402,2025-03-15,S03,SUP007,Received,496,3804.32
PO07403,2025-03-31,S03,SUP007,Received,496,3804.32
PO07404,2025-04-15,S03,SUP007,Received,496,3804.32
PO07405,2025-04-30,S03,SUP007,Received,496,3804.32
PO07406,2025-05-16,S03,SUP007,Received,496,3804.32
PO07407,2025-05-31,S03,SUP007,Received,496,3804.32
PO07408,2025-06-16,S03,SUP007,Received,489,3750.63
PO07409,2025-07-04,S03,SUP007,Received,496,3804.32
PO07410,2025-07-21,S03,SUP007,Received,496,3804.32
PO07411,2025-08-10,S03,SUP007,Received,496,3804.32
PO07412,2025-08-30,S03,SUP007,Received,494,3788.98
PO07413,2025-09-21,S03,SUP007,Received,496,3804.32
PO07414,2025-10-12,S03,SUP007,Received,496,3804.32
PO07415,2025-11-02,S03,SUP007,Received,496,3804.32
PO07416,2025-11-22,S03,SUP007,Received,496,3804.32
PO07417,2025-12-09,S03,SUP007,Received,487,3735.29
PO07418,2025-12-26,S03,SUP007,Received,496,3804.32
PO07419,2025-01-03,S03,SUP005,Received,87,1111.86
PO07420,2025-01-08,S03,SUP005,Received,83,1060.74
PO07421,2025-01-12,S03,SUP003,Received,92,933.8
PO07422,2025-01-16,S03,SUP003,Received,75,761.25
PO07423,2025-01-20,S03,SUP005,Received,98,1252.44
PO07424,2025-01-25,S03,SUP005,Received,85,1086.3
PO07425,2025-01-29,S03,SUP003,Received,77,781.55
PO07426,2025-02-02,S03,SUP005,Received,88,1124.64
PO07427,2025-02-06,S03,SUP005,Received,81,1035.18
PO07428,2025-02-10,S03,SUP010,Received,92,1081.0
PO07429,2025-02-14,S03,SUP005,Received,83,1060.74
PO07430,2025-02-18,S03,SUP010,Received,84,987.0
PO07431,2025-02-22,S03,SUP010,Received,92,1081.0
PO07432,2025-02-26,S03,SUP010,Received,85,998.75
PO07433,2025-03-02,S03,SUP005,Received,80,1022.4
PO07434,2025-03-06,S03,SUP003,Received,91,923.65
PO07435,2025-03-10,S03,SUP010,Received,83,975.25
PO07436,2025-03-15,S03,SUP005,Received,73,932.94
PO07437,2025-03-19,S03,SUP003,Received,76,771.4
PO07438,2025-03-23,S03,SUP005,Received,98,1252.44
PO07439,2025-03-27,S03,SUP003,Received,86,872.9
PO07440,2025-03-31,S03,SUP010,Received,87,1022.25
PO07441,2025-04-04,S03,SUP005,Received,80,1022.4
PO07442,2025-04-08,S03,SUP010,Received,88,1034.0
PO07443,2025-04-12,S03,SUP005,Received,81,1035.18
PO07444,2025-04-16,S03,SUP010,Received,90,1057.5
PO07445,2025-04-20,S03,SUP010,Received,103,1210.25
PO07446,2025-04-24,S03,SUP010,Received,95,1116.25
PO07447,2025-04-28,S03,SUP010,Received,90,1057.5
PO07448,2025-05-02,S03,SUP010,Received,96,1128.0
PO07449,2025-05-05,S03,SUP010,Received,74,869.5
PO07450,2025-05-09,S03,SUP010,Received,74,869.5
PO07451,2025-05-12,S03,SUP005,Received,79,1009.62
PO07452,2025-05-16,S03,SUP003,Received,87,883.05
PO07453,2025-05-20,S03,SUP003,Received,88,893.2
PO07454,2025-05-24,S03,SUP003,Received,85,862.75
PO07455,2025-05-26,S03,SUP003,Received,73,740.95
PO07456,2025-05-30,S03,SUP003,Received,95,964.25
PO07457,2025-06-02,S03,SUP010,Received,74,869.5
PO07458,2025-06-07,S03,SUP003,Received,92,933.8
PO07459,2025-06-11,S03,SUP005,Received,88,1124.64
PO07460,2025-06-16,S03,SUP005,Received,89,1137.42
PO07461,2025-06-20,S03,SUP010,Received,80,940.0
PO07462,2025-06-25,S03,SUP010,Received,85,998.75
PO07463,2025-06-30,S03,SUP010,Received,86,1010.5
PO07464,2025-07-04,S03,SUP005,Received,83,1060.74
PO07465,2025-07-08,S03,SUP005,Received,73,932.94
PO07466,2025-07-12,S03,SUP003,Received,81,822.15
PO07467,2025-07-17,S03,SUP005,Received,88,1124.64
PO07468,2025-07-21,S03,SUP010,Received,76,893.0
PO07469,2025-07-25,S03,SUP010,Received,74,869.5
PO07470,2025-07-29,S03,SUP010,Received,76,893.0
PO07471,2025-08-02,S03,SUP005,Received,84,1073.52
PO07472,2025-08-06,S03,SUP005,Received,76,971.28
PO07473,2025-08-10,S03,SUP010,Received,74,869.5
PO07474,2025-08-14,S03,SUP010,Received,77,904.75
PO07475,2025-08-19,S03,SUP005,Received,78,996.84
PO07476,2025-08-25,S03,SUP005,Received,75,958.5
PO07477,2025-08-30,S03,SUP005,Received,94,1201.32
PO07478,2025-09-04,S03,SUP010,Received,80,940.0
PO07479,2025-09-09,S03,SUP010,Received,87,1022.25
PO07480,2025-09-14,S03,SUP003,Received,82,832.3
PO07481,2025-09-19,S03,SUP005,Received,74,945.72
PO07482,2025-09-24,S03,SUP003,Received,82,832.3
PO07483,2025-09-30,S03,SUP010,Received,90,1057.5
PO07484,2025-10-05,S03,SUP010,Received,93,1092.75
PO07485,2025-10-10,S03,SUP005,Received,76,971.28
PO07486,2025-10-14,S03,SUP005,Received,79,1009.62
PO07487,2025-10-19,S03,SUP010,Received,83,975.25
PO07488,2025-10-25,S03,SUP005,Received,94,1201.32
PO07489,2025-10-30,S03,SUP010,Received,83,975.25
PO07490,2025-11-04,S03,SUP003,Received,84,852.6
PO07491,2025-11-09,S03,SUP003,Received,84,852.6
PO07492,2025-11-14,S03,SUP005,Received,82,1047.96
PO07493,2025-11-19,S03,SUP003,Received,78,791.7
PO07494,2025-11-24,S03,SUP005,Received,96,1226.88
PO07495,2025-11-29,S03,SUP010,Received,73,857.75
PO07496,2025-12-04,S03,SUP005,Received,91,1162.98
PO07497,2025-12-08,S03,SUP003,Received,75,761.25
PO07498,2025-12-13,S03,SUP003,Received,82,832.3
PO07499,2025-12-17,S03,SUP003,Received,81,822.15
PO07500,2025-12-22,S03,SUP010,Received,94,1104.5
PO07501,2025-12-26,S03,SUP010,Received,75,881.25
PO07502,2025-12-30,S03,SUP003,Received,79,801.85
PO07503,2025-01-04,S03,SUP009,Received,177,2886.87
PO07504,2025-01-12,S03,SUP010,Received,171,2390.58
PO07505,2025-01-20,S03,SUP010,Received,177,2474.46
PO07506,2025-01-27,S03,SUP010,Received,168,2348.64
PO07507,2025-02-02,S03,SUP010,Received,173,2418.54
PO07508,2025-02-09,S03,SUP009,Received,177,2886.87
PO07509,2025-02-16,S03,SUP010,Received,168,2348.64
PO07510,2025-02-23,S03,SUP010,Received,175,2446.5
PO07511,2025-03-02,S03,SUP009,Received,177,2886.87
PO07512,2025-03-09,S03,SUP010,Received,169,2362.62
PO07513,2025-03-16,S03,SUP009,Received,177,2886.87
PO07514,2025-03-24,S03,SUP009,Received,177,2886.87
PO07515,2025-03-31,S03,SUP009,Received,177,2886.87
PO07516,2025-04-07,S03,SUP009,Received,174,2837.94
PO07517,2025-04-14,S03,SUP010,Received,171,2390.58
PO07518,2025-04-21,S03,SUP009,Received,177,2886.87
PO07519,2025-04-28,S03,SUP010,Received,176,2460.48
PO07520,2025-05-06,S03,SUP009,Received,177,2886.87
PO07521,2025-05-13,S03,SUP009,Received,177,2886.87
PO07522,2025-05-20,S03,SUP010,Received,175,2446.5
PO07523,2025-05-27,S03,SUP010,Received,177,2474.46
PO07524,2025-06-04,S03,SUP009,Received,172,2805.32
PO07525,2025-06-12,S03,SUP009,Received,175,2854.25
PO07526,2025-06-21,S03,SUP010,Received,177,2474.46
PO07527,2025-06-30,S03,SUP009,Received,177,2886.87
PO07528,2025-07-08,S03,SUP010,Received,177,2474.46
PO07529,2025-07-16,S03,SUP009,Received,177,2886.87
PO07530,2025-07-24,S03,SUP010,Received,177,2474.46
PO07531,2025-08-01,S03,SUP009,Received,169,2756.39
PO07532,2025-08-10,S03,SUP009,Received,177,2886.87
PO07533,2025-08-20,S03,SUP010,Received,177,2474.46
PO07534,2025-08-30,S03,SUP009,Received,169,2756.39
PO07535,2025-09-09,S03,SUP009,Received,169,2756.39
PO07536,2025-09-19,S03,SUP010,Received,176,2460.48
PO07537,2025-09-28,S03,SUP010,Received,174,2432.52
PO07538,2025-10-07,S03,SUP009,Received,177,2886.87
PO07539,2025-10-15,S03,SUP009,Received,168,2740.08
PO07540,2025-10-25,S03,SUP010,Received,177,2474.46
PO07541,2025-11-04,S03,SUP009,Received,177,2886.87
PO07542,2025-11-13,S03,SUP009,Received,177,2886.87
PO07543,2025-11-21,S03,SUP009,Received,174,2837.94
PO07544,2025-11-29,S03,SUP009,Received,169,2756.39
PO07545,2025-12-07,S03,SUP010,Received,177,2474.46
PO07546,2025-12-16,S03,SUP009,Received,176,2870.56
PO07547,2025-12-25,S03,SUP009,Received,177,2886.87
PO07548,2025-01-06,S03,SUP010,Received,331,3511.91
PO07549,2025-01-17,S03,SUP002,Received,334,3403.46
PO07550,2025-01-29,S03,SUP001,Received,341,2891.68
PO07551,2025-02-09,S03,SUP010,Received,341,3618.01
PO07552,2025-02-20,S03,SUP002,Received,327,3332.13
PO07553,2025-03-03,S03,SUP001,Received,334,2832.32
PO07554,2025-03-14,S03,SUP002,Received,337,3434.03
PO07555,2025-03-27,S03,SUP010,Received,334,3543.74
PO07556,2025-04-06,S03,SUP002,Received,331,3372.89
PO07557,2025-04-17,S03,SUP001,Received,340,2883.2
PO07558,2025-04-28,S03,SUP002,Received,335,3413.65
PO07559,2025-05-09,S03,SUP001,Received,332,2815.36
PO07560,2025-05-20,S03,SUP010,Received,341,3618.01
PO07561,2025-05-31,S03,SUP002,Received,322,3281.18
PO07562,2025-06-10,S03,SUP002,Received,318,3240.42
PO07563,2025-06-22,S03,SUP010,Received,341,3618.01
PO07564,2025-07-05,S03,SUP001,Received,336,2849.28
PO07565,2025-07-17,S03,SUP002,Received,324,3301.56
PO07566,2025-07-31,S03,SUP010,Received,335,3554.35
PO07567,2025-08-14,S03,SUP010,Received,332,3522.52
PO07568,2025-08-27,S03,SUP010,Received,323,3427.03
PO07569,2025-09-10,S03,SUP001,Received,320,2713.6
PO07570,2025-09-24,S03,SUP001,Received,319,2705.12
PO07571,2025-10-08,S03,SUP010,Received,322,3416.42
PO07572,2025-10-23,S03,SUP010,Received,333,3533.13
PO07573,2025-11-05,S03,SUP001,Received,323,2739.04
PO07574,2025-11-18,S03,SUP002,Received,326,3321.94
PO07575,2025-12-01,S03,SUP002,Received,322,3281.18
PO07576,2025-12-15,S03,SUP001,Received,334,2832.32
PO07577,2025-12-29,S03,SUP010,Received,339,3596.79
PO07578,2025-01-10,S03,SUP008,Received,328,1754.8
PO07579,2025-01-22,S03,SUP005,Received,332,1872.48
PO07580,2025-02-02,S03,SUP005,Received,323,1821.72
PO07581,2025-02-13,S03,SUP007,Received,332,1640.08
PO07582,2025-02-24,S03,SUP007,Received,332,1640.08
PO07583,2025-03-08,S03,SUP005,Received,332,1872.48
PO07584,2025-03-20,S03,SUP005,Received,331,1866.84
PO07585,2025-03-30,S03,SUP008,Received,327,1749.45
PO07586,2025-04-11,S03,SUP008,Received,330,1765.5
PO07587,2025-04-22,S03,SUP007,Received,332,1640.08
PO07588,2025-05-03,S03,SUP008,Received,316,1690.6
PO07589,2025-05-14,S03,SUP007,Received,327,1615.38
PO07590,2025-05-24,S03,SUP008,Received,323,1728.05
PO07591,2025-06-04,S03,SUP007,Received,323,1595.62
PO07592,2025-06-16,S03,SUP008,Received,330,1765.5
PO07593,2025-06-29,S03,SUP005,Received,330,1861.2
PO07594,2025-07-12,S03,SUP005,Received,331,1866.84
PO07595,2025-07-26,S03,SUP008,Received,332,1776.2
PO07596,2025-08-08,S03,SUP005,Received,332,1872.48
PO07597,2025-08-23,S03,SUP005,Received,332,1872.48
PO07598,2025-09-07,S03,SUP007,Received,332,1640.08
PO07599,2025-09-21,S03,SUP007,Received,332,1640.08
PO07600,2025-10-05,S03,SUP008,Received,323,1728.05
PO07601,2025-10-19,S03,SUP008,Received,318,1701.3
PO07602,2025-11-02,S03,SUP005,Received,332,1872.48
PO07603,2025-11-14,S03,SUP007,Received,318,1570.92
PO07604,2025-11-29,S03,SUP008,Received,332,1776.2
PO07605,2025-12-12,S03,SUP005,Received,332,1872.48
PO07606,2025-12-24,S03,SUP008,Received,317,1695.95
PO07607,2025-01-07,S03,SUP007,Received,388,7275.0
PO07608,2025-01-19,S03,SUP003,Received,393,6767.46
PO07609,2025-01-31,S03,SUP007,Received,395,7406.25
PO07610,2025-02-11,S03,SUP003,Received,402,6922.44
PO07611,2025-02-23,S03,SUP003,Received,411,7077.42
PO07612,2025-03-07,S03,SUP003,Received,405,6974.1
PO07613,2025-03-17,S03,SUP007,Received,407,7631.25
PO07614,2025-03-28,S03,SUP003,Received,411,7077.42
PO07615,2025-04-08,S03,SUP003,Received,411,7077.42
PO07616,2025-04-19,S03,SUP003,Received,397,6836.34
PO07617,2025-04-30,S03,SUP007,Received,391,7331.25
PO07618,2025-05-13,S03,SUP007,Received,411,7706.25
PO07619,2025-05-23,S03,SUP003,Received,390,6715.8
PO07620,2025-06-04,S03,SUP007,Received,411,7706.25
PO07621,2025-06-15,S03,SUP003,Received,394,6784.68
PO07622,2025-06-27,S03,SUP003,Received,389,6698.58
PO07623,2025-07-10,S03,SUP007,Received,401,7518.75
PO07624,2025-07-22,S03,SUP003,Received,404,6956.88
PO07625,2025-08-05,S03,SUP003,Received,408,7025.76
PO07626,2025-08-19,S03,SUP007,Received,411,7706.25
PO07627,2025-09-03,S03,SUP003,Received,403,6939.66
PO07628,2025-09-18,S03,SUP003,Received,393,6767.46
PO07629,2025-10-02,S03,SUP007,Received,403,7556.25
PO07630,2025-10-16,S03,SUP003,Received,388,6681.36
PO07631,2025-10-30,S03,SUP007,Received,393,7368.75
PO07632,2025-11-13,S03,SUP003,Received,402,6922.44
PO07633,2025-11-28,S03,SUP007,Received,407,7631.25
PO07634,2025-12-10,S03,SUP003,Received,398,6853.56
PO07635,2025-12-23,S03,SUP007,Received,409,7668.75
PO07636,2025-01-01,S03,SUP001,Received,85,495.55
PO07637,2025-01-04,S03,SUP001,Received,85,495.55
PO07638,2025-01-08,S03,SUP001,Received,105,612.15
PO07639,2025-01-11,S03,SUP001,Received,78,454.74
PO07640,2025-01-14,S03,SUP001,Received,92,536.36
PO07641,2025-01-17,S03,SUP001,Received,82,478.06
PO07642,2025-01-20,S03,SUP001,Received,76,443.08
PO07643,2025-01-23,S03,SUP001,Received,87,507.21
