date,store_id,product_id,opening_stock,units_sold,received_qty,closing_stock,available_stock,stockout_flag
2025-06-10,S02,P0133,147,13,0,134,134,0
2025-06-11,S02,P0133,134,10,0,124,124,0
2025-06-12,S02,P0133,124,11,0,113,113,0
2025-06-13,S02,P0133,113,12,0,101,101,0
2025-06-14,S02,P0133,101,17,0,84,84,0
2025-06-15,S02,P0133,84,18,0,66,66,0
2025-06-16,S02,P0133,66,15,0,51,51,0
2025-06-17,S02,P0133,51,10,0,41,41,0
2025-06-18,S02,P0133,41,15,0,26,26,0
2025-06-19,S02,P0133,26,11,181,196,196,0
2025-06-20,S02,P0133,196,14,0,182,182,0
2025-06-21,S02,P0133,182,17,0,165,165,0
2025-06-22,S02,P0133,165,13,0,152,152,0
2025-06-23,S02,P0133,152,13,0,139,139,0
2025-06-24,S02,P0133,139,10,0,129,129,0
2025-06-25,S02,P0133,129,10,0,119,119,0
2025-06-26,S02,P0133,119,11,0,108,108,0
2025-06-27,S02,P0133,108,15,0,93,93,0
2025-06-28,S02,P0133,93,13,0,80,80,0
2025-06-29,S02,P0133,80,16,0,64,64,0
2025-06-30,S02,P0133,64,15,0,49,49,0
2025-07-01,S02,P0133,49,12,0,37,37,0
2025-07-02,S02,P0133,37,12,0,25,25,0
2025-07-03,S02,P0133,25,15,138,148,148,0
2025-07-04,S02,P0133,148,11,0,137,137,0
2025-07-05,S02,P0133,137,17,0,120,120,0
2025-07-06,S02,P0133,120,18,0,102,102,0
2025-07-07,S02,P0133,102,9,0,93,93,0
2025-07-08,S02,P0133,93,15,0,78,78,0
2025-07-09,S02,P0133,78,10,0,68,68,0
2025-07-10,S02,P0133,68,12,0,56,56,0
2025-07-11,S02,P0133,56,12,0,44,44,0
2025-07-12,S02,P0133,44,18,0,26,26,0
2025-07-13,S02,P0133,26,18,94,102,102,0
2025-07-14,S02,P0133,102,13,0,89,89,0
2025-07-15,S02,P0133,89,11,0,78,78,0
2025-07-16,S02,P0133,78,9,0,69,69,0
2025-07-17,S02,P0133,69,9,0,60,60,0
2025-07-18,S02,P0133,60,14,0,46,46,0
2025-07-19,S02,P0133,46,13,0,33,33,0
2025-07-20,S02,P0133,33,13,0,20,20,0
2025-07-21,S02,P0133,20,10,59,69,69,0
2025-07-22,S02,P0133,69,12,0,57,57,0
2025-07-23,S02,P0133,57,10,0,47,47,0
2025-07-24,S02,P0133,47,14,0,33,33,0
2025-07-25,S02,P0133,33,14,0,19,19,0
2025-07-26,S02,P0133,19,14,147,152,152,0
2025-07-27,S02,P0133,152,13,0,139,139,0
2025-07-28,S02,P0133,139,15,0,124,124,0
2025-07-29,S02,P0133,124,14,0,110,110,0
2025-07-30,S02,P0133,110,10,0,100,100,0
2025-07-31,S02,P0133,100,13,0,87,87,0
2025-08-01,S02,P0133,87,15,0,72,72,0
2025-08-02,S02,P0133,72,13,0,59,59,0
2025-08-03,S02,P0133,59,17,0,42,42,0
2025-08-04,S02,P0133,42,12,0,30,30,0
2025-08-05,S02,P0133,30,12,0,18,18,0
2025-08-06,S02,P0133,18,14,173,177,177,0
2025-08-07,S02,P0133,177,10,0,167,167,0
2025-08-08,S02,P0133,167,15,0,152,152,0
2025-08-09,S02,P0133,152,17,0,135,135,0
2025-08-10,S02,P0133,135,19,0,116,116,0
2025-08-11,S02,P0133,116,10,0,106,106,0
2025-08-12,S02,P0133,106,11,0,95,95,0
2025-08-13,S02,P0133,95,14,0,81,81,0
2025-08-14,S02,P0133,81,13,0,68,68,0
2025-08-15,S02,P0133,68,12,0,56,56,0
2025-08-16,S02,P0133,56,17,0,39,39,0
2025-08-17,S02,P0133,39,18,0,21,21,0
2025-08-18,S02,P0133,21,14,61,68,68,0
2025-08-19,S02,P0133,68,9,0,59,59,0
2025-08-20,S02,P0133,59,13,0,46,46,0
2025-08-21,S02,P0133,46,13,0,33,33,0
2025-08-22,S02,P0133,33,12,0,21,21,0
2025-08-23,S02,P0133,21,19,37,39,39,0
2025-08-24,S02,P0133,39,16,0,23,23,0
2025-08-25,S02,P0133,23,13,28,38,38,0
2025-08-26,S02,P0133,38,12,0,26,26,0
2025-08-27,S02,P0133,26,12,68,82,82,0
2025-08-28,S02,P0133,82,15,0,67,67,0
2025-08-29,S02,P0133,67,13,0,54,54,0
2025-08-30,S02,P0133,54,15,0,39,39,0
2025-08-31,S02,P0133,39,14,0,25,25,0
2025-09-01,S02,P0133,25,12,77,90,90,0
2025-09-02,S02,P0133,90,12,0,78,78,0
2025-09-03,S02,P0133,78,12,0,66,66,0
2025-09-04,S02,P0133,66,14,0,52,52,0
2025-09-05,S02,P0133,52,11,0,41,41,0
2025-09-06,S02,P0133,41,17,0,24,24,0
2025-09-07,S02,P0133,24,19,79,84,84,0
2025-09-08,S02,P0133,84,10,0,74,74,0
2025-09-09,S02,P0133,74,9,0,65,65,0
2025-09-10,S02,P0133,65,12,0,53,53,0
2025-09-11,S02,P0133,53,12,0,41,41,0
2025-09-12,S02,P0133,41,14,0,27,27,0
2025-09-13,S02,P0133,27,18,0,9,9,0
2025-09-14,S02,P0133,9,14,155,150,150,0
2025-09-15,S02,P0133,150,12,0,138,138,0
2025-09-16,S02,P0133,138,12,0,126,126,0
2025-09-17,S02,P0133,126,11,0,115,115,0
2025-09-18,S02,P0133,115,12,0,103,103,0
2025-09-19,S02,P0133,103,13,0,90,90,0
2025-09-20,S02,P0133,90,13,0,77,77,0
2025-09-21,S02,P0133,77,13,0,64,64,0
2025-09-22,S02,P0133,64,15,0,49,49,0
2025-09-23,S02,P0133,49,14,0,35,35,0
2025-09-24,S02,P0133,35,14,0,21,21,0
2025-09-25,S02,P0133,21,15,120,126,126,0
2025-09-26,S02,P0133,126,15,0,111,111,0
2025-09-27,S02,P0133,111,13,0,98,98,0
2025-09-28,S02,P0133,98,12,0,86,86,0
2025-09-29,S02,P0133,86,15,0,71,71,0
2025-09-30,S02,P0133,71,10,0,61,61,0
2025-10-01,S02,P0133,61,10,0,51,51,0
2025-10-02,S02,P0133,51,10,0,41,41,0
2025-10-03,S02,P0133,41,10,0,31,31,0
2025-10-04,S02,P0133,31,16,0,15,15,0
2025-10-05,S02,P0133,15,15,81,81,81,0
2025-10-06,S02,P0133,81,11,0,70,70,0
2025-10-07,S02,P0133,70,13,0,57,57,0
2025-10-08,S02,P0133,57,13,0,44,44,0
2025-10-09,S02,P0133,44,13,0,31,31,0
2025-10-10,S02,P0133,31,15,0,16,16,0
2025-10-11,S02,P0133,16,16,36,36,36,0
2025-10-12,S02,P0133,36,13,0,23,23,0
2025-10-13,S02,P0133,23,11,62,74,74,0
2025-10-14,S02,P0133,74,12,0,62,62,0
2025-10-15,S02,P0133,62,10,0,52,52,0
2025-10-16,S02,P0133,52,11,0,41,41,0
2025-10-17,S02,P0133,41,10,0,31,31,0
2025-10-18,S02,P0133,31,12,0,19,19,0
2025-10-19,S02,P0133,19,14,91,96,96,0
2025-10-20,S02,P0133,96,15,0,81,81,0
2025-10-21,S02,P0133,81,14,0,67,67,0
2025-10-22,S02,P0133,67,15,0,52,52,0
2025-10-23,S02,P0133,52,12,0,40,40,0
2025-10-24,S02,P0133,40,12,0,28,28,0
2025-10-25,S02,P0133,28,12,0,16,16,0
2025-10-26,S02,P0133,16,16,163,163,163,0
2025-10-27,S02,P0133,163,13,0,150,150,0
2025-10-28,S02,P0133,150,9,0,141,141,0
2025-10-29,S02,P0133,141,12,0,129,129,0
2025-10-30,S02,P0133,129,14,0,115,115,0
2025-10-31,S02,P0133,115,10,0,105,105,0
2025-11-01,S02,P0133,105,15,0,90,90,0
2025-11-02,S02,P0133,90,15,0,75,75,0
2025-11-03,S02,P0133,75,12,0,63,63,0
2025-11-04,S02,P0133,63,13,0,50,50,0
2025-11-05,S02,P0133,50,12,0,38,38,0
2025-11-06,S02,P0133,38,10,0,28,28,0
2025-11-07,S02,P0133,28,14,0,14,14,0
2025-11-08,S02,P0133,14,15,183,182,182,0
2025-11-09,S02,P0133,182,18,0,164,164,0
2025-11-10,S02,P0133,164,11,0,153,153,0
2025-11-11,S02,P0133,153,9,0,144,144,0
2025-11-12,S02,P0133,144,13,0,131,131,0
2025-11-13,S02,P0133,131,13,0,118,118,0
2025-11-14,S02,P0133,118,12,0,106,106,0
2025-11-15,S02,P0133,106,19,0,87,87,0
2025-11-16,S02,P0133,87,13,0,74,74,0
2025-11-17,S02,P0133,74,15,0,59,59,0
2025-11-18,S02,P0133,59,13,0,46,46,0
2025-11-19,S02,P0133,46,9,0,37,37,0
2025-11-20,S02,P0133,37,11,0,26,26,0
2025-11-21,S02,P0133,26,15,170,181,181,0
2025-11-22,S02,P0133,181,13,0,168,168,0
2025-11-23,S02,P0133,168,17,0,151,151,0
2025-11-24,S02,P0133,151,12,0,139,139,0
2025-11-25,S02,P0133,139,12,0,127,127,0
2025-11-26,S02,P0133,127,10,0,117,117,0
2025-11-27,S02,P0133,117,15,0,102,102,0
2025-11-28,S02,P0133,102,12,0,90,90,0
2025-11-29,S02,P0133,90,13,0,77,77,0
2025-11-30,S02,P0133,77,16,0,61,61,0
2025-12-01,S02,P0133,61,14,0,47,47,0
2025-12-02,S02,P0133,47,10,0,37,37,0
2025-12-03,S02,P0133,37,14,0,23,23,0
2025-12-04,S02,P0133,23,10,163,176,176,0
2025-12-05,S02,P0133,176,14,0,162,162,0
2025-12-06,S02,P0133,162,14,0,148,148,0
2025-12-07,S02,P0133,148,13,0,135,135,0
2025-12-08,S02,P0133,135,11,0,124,124,0
2025-12-09,S02,P0133,124,14,0,110,110,0
2025-12-10,S02,P0133,110,11,0,99,99,0
2025-12-11,S02,P0133,99,10,0,89,89,0
2025-12-12,S02,P0133,89,15,0,74,74,0
2025-12-13,S02,P0133,74,15,0,59,59,0
2025-12-14,S02,P0133,59,13,0,46,46,0
2025-12-15,S02,P0133,46,13,0,33,33,0
2025-12-16,S02,P0133,33,9,0,24,24,0
2025-12-17,S02,P0133,24,11,53,66,66,0
2025-12-18,S02,P0133,66,14,0,52,52,0
2025-12-19,S02,P0133,52,12,0,40,40,0
2025-12-20,S02,P0133,40,17,0,23,23,0
2025-12-21,S02,P0133,23,17,29,35,35,0
2025-12-22,S02,P0133,35,10,0,25,25,0
2025-12-23,S02,P0133,25,14,136,147,147,0
2025-12-24,S02,P0133,147,15,0,132,132,0
2025-12-25,S02,P0133,132,9,0,123,123,0
2025-12-26,S02,P0133,123,9,0,114,114,0
2025-12-27,S02,P0133,114,14,0,100,100,0
2025-12-28,S02,P0133,100,13,0,87,87,0
2025-12-29,S02,P0133,87,13,0,74,74,0
2025-12-30,S02,P0133,74,10,0,64,64,0
2025-12-31,S02,P0133,64,14,0,50,50,0
2025-01-01,S02,P0134,154,14,0,140,140,0
2025-01-02,S02,P0134,140,9,0,131,131,0
2025-01-03,S02,P0134,131,13,0,118,118,0
2025-01-04,S02,P0134,118,13,0,105,105,0
2025-01-05,S02,P0134,105,12,0,93,93,0
2025-01-06,S02,P0134,93,11,0,82,82,0
2025-01-07,S02,P0134,82,14,0,68,68,0
2025-01-08,S02,P0134,68,15,0,53,53,0
2025-01-09,S02,P0134,53,13,0,40,40,0
2025-01-10,S02,P0134,40,11,0,29,29,0
2025-01-11,S02,P0134,29,15,129,143,143,0
2025-01-12,S02,P0134,143,14,0,129,129,0
2025-01-13,S02,P0134,129,14,0,115,115,0
2025-01-14,S02,P0134,115,10,0,105,105,0
2025-01-15,S02,P0134,105,12,0,93,93,0
2025-01-16,S02,P0134,93,14,0,79,79,0
2025-01-17,S02,P0134,79,14,0,65,65,0
2025-01-18,S02,P0134,65,15,0,50,50,0
2025-01-19,S02,P0134,50,17,0,33,33,0
2025-01-20,S02,P0134,33,15,0,18,18,0
2025-01-21,S02,P0134,18,13,104,109,109,0
2025-01-22,S02,P0134,109,12,0,97,97,0
2025-01-23,S02,P0134,97,15,0,82,82,0
2025-01-24,S02,P0134,82,14,0,68,68,0
2025-01-25,S02,P0134,68,16,0,52,52,0
2025-01-26,S02,P0134,52,17,0,35,35,0
2025-01-27,S02,P0134,35,12,0,23,23,0
2025-01-28,S02,P0134,23,15,149,157,157,0
2025-01-29,S02,P0134,157,9,0,148,148,0
2025-01-30,S02,P0134,148,14,0,134,134,0
2025-01-31,S02,P0134,134,12,0,122,122,0
2025-02-01,S02,P0134,122,18,0,104,104,0
2025-02-02,S02,P0134,104,13,0,91,91,0
2025-02-03,S02,P0134,91,13,0,78,78,0
2025-02-04,S02,P0134,78,13,0,65,65,0
2025-02-05,S02,P0134,65,12,0,53,53,0
2025-02-06,S02,P0134,53,12,0,41,41,0
2025-02-07,S02,P0134,41,11,0,30,30,0
2025-02-08,S02,P0134,30,18,60,72,72,0
2025-02-09,S02,P0134,72,18,0,54,54,0
2025-02-10,S02,P0134,54,10,0,44,44,0
2025-02-11,S02,P0134,44,12,0,32,32,0
2025-02-12,S02,P0134,32,12,42,62,62,0
2025-02-13,S02,P0134,62,14,0,48,48,0
2025-02-14,S02,P0134,48,12,0,36,36,0
2025-02-15,S02,P0134,36,13,0,23,23,0
2025-02-16,S02,P0134,23,14,98,107,107,0
2025-02-17,S02,P0134,107,14,0,93,93,0
2025-02-18,S02,P0134,93,14,0,79,79,0
2025-02-19,S02,P0134,79,12,0,67,67,0
2025-02-20,S02,P0134,67,13,0,54,54,0
2025-02-21,S02,P0134,54,11,0,43,43,0
2025-02-22,S02,P0134,43,17,0,26,26,0
2025-02-23,S02,P0134,26,16,96,106,106,0
2025-02-24,S02,P0134,106,15,0,91,91,0
2025-02-25,S02,P0134,91,10,0,81,81,0
2025-02-26,S02,P0134,81,14,0,67,67,0
2025-02-27,S02,P0134,67,13,0,54,54,0
2025-02-28,S02,P0134,54,10,0,44,44,0
2025-03-01,S02,P0134,44,12,0,32,32,0
2025-03-02,S02,P0134,32,11,138,159,159,0
2025-03-03,S02,P0134,159,12,0,147,147,0
2025-03-04,S02,P0134,147,13,0,134,134,0
2025-03-05,S02,P0134,134,10,0,124,124,0
2025-03-06,S02,P0134,124,10,0,114,114,0
2025-03-07,S02,P0134,114,10,0,104,104,0
2025-03-08,S02,P0134,104,17,0,87,87,0
2025-03-09,S02,P0134,87,17,0,70,70,0
2025-03-10,S02,P0134,70,10,0,60,60,0
2025-03-11,S02,P0134,60,15,0,45,45,0
2025-03-12,S02,P0134,45,11,0,34,34,0
2025-03-13,S02,P0134,34,11,0,23,23,0
2025-03-14,S02,P0134,23,10,58,71,71,0
2025-03-15,S02,P0134,71,13,0,58,58,0
2025-03-16,S02,P0134,58,11,0,47,47,0
2025-03-17,S02,P0134,47,10,0,37,37,0
2025-03-18,S02,P0134,37,14,0,23,23,0
2025-03-19,S02,P0134,23,12,78,89,89,0
2025-03-20,S02,P0134,89,14,0,75,75,0
2025-03-21,S02,P0134,75,14,0,61,61,0
2025-03-22,S02,P0134,61,15,0,46,46,0
2025-03-23,S02,P0134,46,18,0,28,28,0
2025-03-24,S02,P0134,28,10,82,100,100,0
2025-03-25,S02,P0134,100,12,0,88,88,0
2025-03-26,S02,P0134,88,14,0,74,74,0
2025-03-27,S02,P0134,74,14,0,60,60,0
2025-03-28,S02,P0134,60,11,0,49,49,0
2025-03-29,S02,P0134,49,18,0,31,31,0
2025-03-30,S02,P0134,31,16,109,124,124,0
2025-03-31,S02,P0134,124,10,0,114,114,0
2025-04-01,S02,P0134,114,13,0,101,101,0
2025-04-02,S02,P0134,101,10,0,91,91,0
2025-04-03,S02,P0134,91,10,0,81,81,0
2025-04-04,S02,P0134,81,11,0,70,70,0
2025-04-05,S02,P0134,70,17,0,53,53,0
2025-04-06,S02,P0134,53,17,0,36,36,0
2025-04-07,S02,P0134,36,14,0,22,22,0
2025-04-08,S02,P0134,22,11,92,103,103,0
2025-04-09,S02,P0134,103,10,0,93,93,0
2025-04-10,S02,P0134,93,12,0,81,81,0
2025-04-11,S02,P0134,81,14,0,67,67,0
2025-04-12,S02,P0134,67,15,0,52,52,0
2025-04-13,S02,P0134,52,12,0,40,40,0
2025-04-14,S02,P0134,40,15,0,25,25,0
2025-04-15,S02,P0134,25,15,121,131,131,0
2025-04-16,S02,P0134,131,10,0,121,121,0
2025-04-17,S02,P0134,121,10,0,111,111,0
2025-04-18,S02,P0134,111,15,0,96,96,0
2025-04-19,S02,P0134,96,13,0,83,83,0
2025-04-20,S02,P0134,83,15,0,68,68,0
2025-04-21,S02,P0134,68,13,0,55,55,0
2025-04-22,S02,P0134,55,13,0,42,42,0
2025-04-23,S02,P0134,42,12,0,30,30,0
2025-04-24,S02,P0134,30,11,75,94,94,0
2025-04-25,S02,P0134,94,14,0,80,80,0
2025-04-26,S02,P0134,80,18,0,62,62,0
2025-04-27,S02,P0134,62,13,0,49,49,0
2025-04-28,S02,P0134,49,10,0,39,39,0
2025-04-29,S02,P0134,39,10,0,29,29,0
2025-04-30,S02,P0134,29,14,67,82,82,0
2025-05-01,S02,P0134,82,15,0,67,67,0
2025-05-02,S02,P0134,67,13,0,54,54,0
2025-05-03,S02,P0134,54,18,0,36,36,0
2025-05-04,S02,P0134,36,13,0,23,23,0
2025-05-05,S02,P0134,23,11,98,110,110,0
2025-05-06,S02,P0134,110,10,0,100,100,0
2025-05-07,S02,P0134,100,13,0,87,87,0
2025-05-08,S02,P0134,87,9,0,78,78,0
2025-05-09,S02,P0134,78,11,0,67,67,0
2025-05-10,S02,P0134,67,16,0,51,51,0
2025-05-11,S02,P0134,51,17,0,34,34,0
2025-05-12,S02,P0134,34,14,0,20,20,0
2025-05-13,S02,P0134,20,14,104,110,110,0
2025-05-14,S02,P0134,110,11,0,99,99,0
2025-05-15,S02,P0134,99,12,0,87,87,0
2025-05-16,S02,P0134,87,10,0,77,77,0
2025-05-17,S02,P0134,77,18,0,59,59,0
2025-05-18,S02,P0134,59,13,0,46,46,0
2025-05-19,S02,P0134,46,13,0,33,33,0
2025-05-20,S02,P0134,33,12,0,21,21,0
2025-05-21,S02,P0134,21,15,92,98,98,0
2025-05-22,S02,P0134,98,11,0,87,87,0
2025-05-23,S02,P0134,87,13,0,74,74,0
2025-05-24,S02,P0134,74,12,0,62,62,0
2025-05-25,S02,P0134,62,15,0,47,47,0
2025-05-26,S02,P0134,47,14,0,33,33,0
2025-05-27,S02,P0134,33,14,0,19,19,0
2025-05-28,S02,P0134,19,10,85,94,94,0
2025-05-29,S02,P0134,94,14,0,80,80,0
2025-05-30,S02,P0134,80,10,0,70,70,0
2025-05-31,S02,P0134,70,15,0,55,55,0
2025-06-01,S02,P0134,55,18,0,37,37,0
2025-06-02,S02,P0134,37,10,0,27,27,0
2025-06-03,S02,P0134,27,10,64,81,81,0
2025-06-04,S02,P0134,81,12,0,69,69,0
2025-06-05,S02,P0134,69,10,0,59,59,0
2025-06-06,S02,P0134,59,14,0,45,45,0
2025-06-07,S02,P0134,45,14,0,31,31,0
2025-06-08,S02,P0134,31,18,98,111,111,0
2025-06-09,S02,P0134,111,13,0,98,98,0
2025-06-10,S02,P0134,98,11,0,87,87,0
2025-06-11,S02,P0134,87,11,0,76,76,0
2025-06-12,S02,P0134,76,11,0,65,65,0
2025-06-13,S02,P0134,65,14,0,51,51,0
2025-06-14,S02,P0134,51,16,0,35,35,0
2025-06-15,S02,P0134,35,14,0,21,21,0
2025-06-16,S02,P0134,21,11,152,162,162,0
2025-06-17,S02,P0134,162,14,0,148,148,0
2025-06-18,S02,P0134,148,14,0,134,134,0
2025-06-19,S02,P0134,134,13,0,121,121,0
2025-06-20,S02,P0134,121,11,0,110,110,0
2025-06-21,S02,P0134,110,13,0,97,97,0
2025-06-22,S02,P0134,97,18,0,79,79,0
2025-06-23,S02,P0134,79,15,0,64,64,0
2025-06-24,S02,P0134,64,14,0,50,50,0
2025-06-25,S02,P0134,50,12,0,38,38,0
2025-06-26,S02,P0134,38,10,0,28,28,0
2025-06-27,S02,P0134,28,14,109,123,123,0
2025-06-28,S02,P0134,123,17,0,106,106,0
2025-06-29,S02,P0134,106,13,0,93,93,0
2025-06-30,S02,P0134,93,10,0,83,83,0
2025-07-01,S02,P0134,83,14,0,69,69,0
2025-07-02,S02,P0134,69,12,0,57,57,0
2025-07-03,S02,P0134,57,10,0,47,47,0
2025-07-04,S02,P0134,47,11,0,36,36,0
2025-07-05,S02,P0134,36,16,0,20,20,0
2025-07-06,S02,P0134,20,15,47,52,52,0
2025-07-07,S02,P0134,52,16,0,36,36,0
2025-07-08,S02,P0134,36,14,0,22,22,0
2025-07-09,S02,P0134,22,17,67,72,72,0
2025-07-10,S02,P0134,72,11,0,61,61,0
2025-07-11,S02,P0134,61,15,0,46,46,0
2025-07-12,S02,P0134,46,22,0,24,24,0
2025-07-13,S02,P0134,24,17,106,113,113,0
2025-07-14,S02,P0134,113,13,0,100,100,0
2025-07-15,S02,P0134,100,13,0,87,87,0
2025-07-16,S02,P0134,87,10,0,77,77,0
2025-07-17,S02,P0134,77,10,0,67,67,0
2025-07-18,S02,P0134,67,14,0,53,53,0
2025-07-19,S02,P0134,53,16,0,37,37,0
2025-07-20,S02,P0134,37,15,0,22,22,0
2025-07-21,S02,P0134,22,9,150,163,163,0
2025-07-22,S02,P0134,163,12,0,151,151,0
2025-07-23,S02,P0134,151,14,0,137,137,0
2025-07-24,S02,P0134,137,10,0,127,127,0
2025-07-25,S02,P0134,127,12,0,115,115,0
2025-07-26,S02,P0134,115,12,0,103,103,0
2025-07-27,S02,P0134,103,16,0,87,87,0
2025-07-28,S02,P0134,87,15,0,72,72,0
2025-07-29,S02,P0134,72,11,0,61,61,0
2025-07-30,S02,P0134,61,10,0,51,51,0
2025-07-31,S02,P0134,51,10,0,41,41,0
2025-08-01,S02,P0134,41,11,0,30,30,0
2025-08-02,S02,P0134,30,15,104,119,119,0
2025-08-03,S02,P0134,119,15,0,104,104,0
2025-08-04,S02,P0134,104,12,0,92,92,0
2025-08-05,S02,P0134,92,12,0,80,80,0
2025-08-06,S02,P0134,80,15,0,65,65,0
2025-08-07,S02,P0134,65,10,0,55,55,0
2025-08-08,S02,P0134,55,10,0,45,45,0
2025-08-09,S02,P0134,45,17,0,28,28,0
2025-08-10,S02,P0134,28,13,87,102,102,0
2025-08-11,S02,P0134,102,15,0,87,87,0
2025-08-12,S02,P0134,87,14,0,73,73,0
2025-08-13,S02,P0134,73,10,0,63,63,0
2025-08-14,S02,P0134,63,14,0,49,49,0
2025-08-15,S02,P0134,49,13,0,36,36,0
2025-08-16,S02,P0134,36,13,0,23,23,0
2025-08-17,S02,P0134,23,12,105,116,116,0
2025-08-18,S02,P0134,116,12,0,104,104,0
2025-08-19,S02,P0134,104,13,0,91,91,0
2025-08-20,S02,P0134,91,9,0,82,82,0
2025-08-21,S02,P0134,82,9,0,73,73,0
2025-08-22,S02,P0134,73,9,0,64,64,0
2025-08-23,S02,P0134,64,13,0,51,51,0
2025-08-24,S02,P0134,51,15,0,36,36,0
2025-08-25,S02,P0134,36,12,0,24,24,0
2025-08-26,S02,P0134,24,11,139,152,152,0
2025-08-27,S02,P0134,152,14,0,138,138,0
2025-08-28,S02,P0134,138,11,0,127,127,0
2025-08-29,S02,P0134,127,11,0,116,116,0
2025-08-30,S02,P0134,116,15,0,101,101,0
2025-08-31,S02,P0134,101,18,0,83,83,0
2025-09-01,S02,P0134,83,14,0,69,69,0
2025-09-02,S02,P0134,69,15,0,54,54,0
2025-09-03,S02,P0134,54,13,0,41,41,0
2025-09-04,S02,P0134,41,14,0,27,27,0
2025-09-05,S02,P0134,27,9,127,145,145,0
2025-09-06,S02,P0134,145,18,0,127,127,0
2025-09-07,S02,P0134,127,13,0,114,114,0
2025-09-08,S02,P0134,114,10,0,104,104,0
2025-09-09,S02,P0134,104,14,0,90,90,0
2025-09-10,S02,P0134,90,11,0,79,79,0
2025-09-11,S02,P0134,79,9,0,70,70,0
2025-09-12,S02,P0134,70,10,0,60,60,0
2025-09-13,S02,P0134,60,12,0,48,48,0
2025-09-14,S02,P0134,48,14,0,34,34,0
2025-09-15,S02,P0134,34,13,0,21,21,0
2025-09-16,S02,P0134,21,10,86,97,97,0
2025-09-17,S02,P0134,97,10,0,87,87,0
2025-09-18,S02,P0134,87,11,0,76,76,0
2025-09-19,S02,P0134,76,13,0,63,63,0
2025-09-20,S02,P0134,63,11,0,52,52,0
2025-09-21,S02,P0134,52,18,0,34,34,0
2025-09-22,S02,P0134,34,10,0,24,24,0
2025-09-23,S02,P0134,24,12,86,98,98,0
2025-09-24,S02,P0134,98,14,0,84,84,0
2025-09-25,S02,P0134,84,13,0,71,71,0
2025-09-26,S02,P0134,71,14,0,57,57,0
2025-09-27,S02,P0134,57,17,0,40,40,0
2025-09-28,S02,P0134,40,16,0,24,24,0
2025-09-29,S02,P0134,24,15,44,53,53,0
2025-09-30,S02,P0134,53,15,0,38,38,0
2025-10-01,S02,P0134,38,10,0,28,28,0
2025-10-02,S02,P0134,28,9,102,121,121,0
2025-10-03,S02,P0134,121,14,0,107,107,0
2025-10-04,S02,P0134,107,13,0,94,94,0
2025-10-05,S02,P0134,94,12,0,82,82,0
2025-10-06,S02,P0134,82,15,0,67,67,0
2025-10-07,S02,P0134,67,11,0,56,56,0
2025-10-08,S02,P0134,56,10,0,46,46,0
2025-10-09,S02,P0134,46,12,0,34,34,0
2025-10-10,S02,P0134,34,15,0,19,19,0
2025-10-11,S02,P0134,19,13,65,71,71,0
2025-10-12,S02,P0134,71,12,0,59,59,0
2025-10-13,S02,P0134,59,10,0,49,49,0
2025-10-14,S02,P0134,49,9,0,40,40,0
2025-10-15,S02,P0134,40,14,0,26,26,0
2025-10-16,S02,P0134,26,14,73,85,85,0
2025-10-17,S02,P0134,85,13,0,72,72,0
2025-10-18,S02,P0134,72,14,0,58,58,0
2025-10-19,S02,P0134,58,19,0,39,39,0
2025-10-20,S02,P0134,39,11,0,28,28,0
2025-10-21,S02,P0134,28,15,67,80,80,0
2025-10-22,S02,P0134,80,9,0,71,71,0
2025-10-23,S02,P0134,71,10,0,61,61,0
2025-10-24,S02,P0134,61,11,0,50,50,0
2025-10-25,S02,P0134,50,17,0,33,33,0
2025-10-26,S02,P0134,33,13,0,20,20,0
2025-10-27,S02,P0134,20,14,156,162,162,0
2025-10-28,S02,P0134,162,15,0,147,147,0
2025-10-29,S02,P0134,147,13,0,134,134,0
2025-10-30,S02,P0134,134,14,0,120,120,0
2025-10-31,S02,P0134,120,14,0,106,106,0
2025-11-01,S02,P0134,106,16,0,90,90,0
2025-11-02,S02,P0134,90,14,0,76,76,0
2025-11-03,S02,P0134,76,12,0,64,64,0
2025-11-04,S02,P0134,64,11,0,53,53,0
2025-11-05,S02,P0134,53,10,0,43,43,0
2025-11-06,S02,P0134,43,13,0,30,30,0
2025-11-07,S02,P0134,30,14,152,168,168,0
2025-11-08,S02,P0134,168,11,0,157,157,0
2025-11-09,S02,P0134,157,16,0,141,141,0
2025-11-10,S02,P0134,141,12,0,129,129,0
2025-11-11,S02,P0134,129,13,0,116,116,0
2025-11-12,S02,P0134,116,11,0,105,105,0
2025-11-13,S02,P0134,105,14,0,91,91,0
2025-11-14,S02,P0134,91,13,0,78,78,0
2025-11-15,S02,P0134,78,16,0,62,62,0
2025-11-16,S02,P0134,62,13,0,49,49,0
2025-11-17,S02,P0134,49,14,0,35,35,0
2025-11-18,S02,P0134,35,9,0,26,26,0
2025-11-19,S02,P0134,26,14,142,154,154,0
2025-11-20,S02,P0134,154,10,0,144,144,0
2025-11-21,S02,P0134,144,10,0,134,134,0
2025-11-22,S02,P0134,134,15,0,119,119,0
2025-11-23,S02,P0134,119,19,0,100,100,0
2025-11-24,S02,P0134,100,14,0,86,86,0
2025-11-25,S02,P0134,86,12,0,74,74,0
2025-11-26,S02,P0134,74,12,0,62,62,0
2025-11-27,S02,P0134,62,11,0,51,51,0
